state,city,town,zip
"Banskobystrický kraj, SK","Kráľová, BC","Banská Bystrica, BC","974 05, BC"
"Banskobystrický kraj, SK","Iliaš, BC","Banská Bystrica, BC","974 05, BC"
"Banskobystrický kraj, SK","Horné Pršany, BC","Banská Bystrica, BC","974 05, BC"
"Banskobystrický kraj, SK","Rakytovce, BC","Banská Bystrica, BC","974 05, BC"
"Banskobystrický kraj, SK","Malachov, BC","Banská Bystrica, BC","974 05, BC"
"Banskobystrický kraj, SK","Kremnička, BC","Banská Bystrica, BC","974 05, BC"
"Banskobystrický kraj, SK","Radvaň, BC","Banská Bystrica, BC","974 05, BC"
"Banskobystrický kraj, SK","Sásová, BC","Banská Bystrica, BC","974 11, BC"
"Banskobystrický kraj, SK","Rudlová, BC","Banská Bystrica, BC","974 11, BC"
"Banskobystrický kraj, SK","Valentová, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Štubne, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Polkanová (ostat.č.), BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Staré Hory, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Turecká, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Motyčky, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Horný Jelenec, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Dolný Jelenec, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Jergaly, BC","Banská Bystrica, BC","976 02, BC"
"Banskobystrický kraj, SK","Dolný Harmanec, BC","Banská Bystrica, BC","976 03, BC"
"Banskobystrický kraj, SK","Harmanec, BC","Banská Bystrica, BC","976 03, BC"
"Banskobystrický kraj, SK","Selce, BC","Banská Bystrica, BC","976 11, BC"
"Banskobystrický kraj, SK","Priechod, BC","Banská Bystrica, BC","976 11, BC"
"Banskobystrický kraj, SK","Baláže, BC","Banská Bystrica, BC","976 11, BC"
"Banskobystrický kraj, SK","Moštenica, BC","Banská Bystrica, BC","976 13, BC"
"Banskobystrický kraj, SK","Podkonice, BC","Banská Bystrica, BC","976 13, BC"
"Banskobystrický kraj, SK","Slovenská Ľupča, BC","Banská Bystrica, BC","976 13, BC"
"Banskobystrický kraj, SK","Vlkanová, BC","Banská Bystrica, BC","976 31, BC"
"Banskobystrický kraj, SK","Hronsek, BC","Banská Bystrica, BC","976 31, BC"
"Banskobystrický kraj, SK","Badín, BC","Banská Bystrica, BC","976 32, BC"
"Banskobystrický kraj, SK","Poniky, BC","Banská Bystrica, BC","976 33, BC"
"Banskobystrický kraj, SK","Oravce, BC","Banská Bystrica, BC","976 33, BC"
"Banskobystrický kraj, SK","Ponická Huta, BC","Banská Bystrica, BC","976 33, BC"
"Banskobystrický kraj, SK","Ponická Lehôtka, BC","Banská Bystrica, BC","976 33, BC"
"Banskobystrický kraj, SK","Dúbravica, BC","Banská Bystrica, BC","976 33, BC"
"Banskobystrický kraj, SK","Kordíky, BC","Banská Bystrica, BC","976 34, BC"
"Banskobystrický kraj, SK","Tajov, BC","Banská Bystrica, BC","976 34, BC"
"Banskobystrický kraj, SK","Jabriková, BC","Banská Bystrica, BC","976 34, BC"
"Banskobystrický kraj, SK","Riečka, ulica Nevoľné, BC","Banská Bystrica, BC","976 34, BC"
"Banskobystrický kraj, SK","Králiky, BC","Banská Bystrica, BC","976 34, BC"
"Banskobystrický kraj, SK","Hrochoť, BC","Banská Bystrica, BC","976 37, BC"
"Banskobystrický kraj, SK","Donovaly, BC","Banská Bystrica, BC","976 39, BC"
"Banskobystrický kraj, SK","Povrazník, BC","Banská Bystrica, BC","976 55, BC"
"Banskobystrický kraj, SK","Ľubietová, BC","Banská Bystrica, BC","976 55, BC"
"Banskobystrický kraj, SK","Strelníky, BC","Banská Bystrica, BC","976 55, BC"
"Banskobystrický kraj, SK","Hiadeľ, BC","Banská Bystrica, BC","976 61, BC"
"Banskobystrický kraj, SK","Lučatín, BC","Banská Bystrica, BC","976 61, BC"
"Banskobystrický kraj, SK","Ondrej nad Hronom, BC","Banská Bystrica, BC","976 62, BC"
"Banskobystrický kraj, SK","Pohronský Bukovec, BC","Banská Bystrica, BC","976 62, BC"
"Banskobystrický kraj, SK","Brusno, BC","Banská Bystrica, BC","976 62, BC"
"Banskobystrický kraj, SK","Brusno - kúpele, BC","Banská Bystrica, BC","976 62, BC"
"Banskobystrický kraj, SK","Štiavnička, BC","Banská Bystrica, BC","976 81, BC"
"Banskobystrický kraj, SK","Medzibrod, BC","Banská Bystrica, BC","976 96, BC"
"Banskobystrický kraj, SK","Banská Belá, BC","Banská Štiavnica, BC","966 15, BC"
"Banskobystrický kraj, SK","Kozelník, BC","Banská Štiavnica, BC","966 15, BC"
"Banskobystrický kraj, SK","Sitnianska, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Beluj, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Štefultov, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Počúvadl.Jazero, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Ilija, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Rychňava, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Vysoká, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Dekýš, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Kysihýbel, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Baďan, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Banky, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Počúvadlo, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Klastava, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Banský Studenec, BC","Banská Štiavnica, BC","969 01, BC"
"Banskobystrický kraj, SK","Svätý Anton, BC","Banská Štiavnica, BC","969 72, BC"
"Banskobystrický kraj, SK","Prenčov, BC","Banská Štiavnica, BC","969 73, BC"
"Banskobystrický kraj, SK","Štiavnické Bane, BC","Banská Štiavnica, BC","969 81, BC"
"Banskobystrický kraj, SK","Žakýl, BC","Banská Štiavnica, BC","969 82, BC"
"Banskobystrický kraj, SK","Podhorie, BC","Banská Štiavnica, BC","969 82, BC"
"Banskobystrický kraj, SK","Močiar, BC","Banská Štiavnica, BC","969 82, BC"
"Banskobystrický kraj, SK","Teplá, BC","Banská Štiavnica, BC","969 82, BC"
"Banskobystrický kraj, SK","Mýto pod Ďumbierom, BC","Brezno, BC","976 44, BC"
"Banskobystrický kraj, SK","Hronec, BC","Brezno, BC","976 45, BC"
"Banskobystrický kraj, SK","Osrblie, BC","Brezno, BC","976 45, BC"
"Banskobystrický kraj, SK","Valaská, BC","Brezno, BC","976 46, BC"
"Banskobystrický kraj, SK","Bruchačka, BC","Brezno, BC","976 51, BC"
"Banskobystrický kraj, SK","Komov, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Čierny Balog, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Fajtov, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Krám, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Dobroč, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Jánošovka, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Medveďovo, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Pusté, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Vydrovo, BC","Brezno, BC","976 52, BC"
"Banskobystrický kraj, SK","Sihla, BC","Brezno, BC","976 53, BC"
"Banskobystrický kraj, SK","Drábsko, BC","Brezno, BC","976 53, BC"
"Banskobystrický kraj, SK","Lom nad Rimavicou, BC","Brezno, BC","976 53, BC"
"Banskobystrický kraj, SK","Javorina, BC","Brezno, BC","976 53, BC"
"Banskobystrický kraj, SK","Kysuca, BC","Brezno, BC","976 53, BC"
"Banskobystrický kraj, SK","Biele Vody, BC","Brezno, BC","976 53, BC"
"Banskobystrický kraj, SK","Vrchslatina, BC","Brezno, BC","976 53, BC"
"Banskobystrický kraj, SK","Pohronská Polhora, BC","Brezno, BC","976 56, BC"
"Banskobystrický kraj, SK","Michalová, BC","Brezno, BC","976 57, BC"
"Banskobystrický kraj, SK","Predajná, BC","Brezno, BC","976 63, BC"
"Banskobystrický kraj, SK","Braväcovo, BC","Brezno, BC","976 64, BC"
"Banskobystrický kraj, SK","Bacúch, BC","Brezno, BC","976 64, BC"
"Banskobystrický kraj, SK","Pôbišovo, BC","Brezno, BC","976 64, BC"
"Banskobystrický kraj, SK","Beňuš, BC","Brezno, BC","976 64, BC"
"Banskobystrický kraj, SK","Filipovo, BC","Brezno, BC","976 64, BC"
"Banskobystrický kraj, SK","Gašparovo, BC","Brezno, BC","976 64, BC"
"Banskobystrický kraj, SK","Podholie, BC","Brezno, BC","976 64, BC"
"Banskobystrický kraj, SK","Polomka, BC","Brezno, BC","976 66, BC"
"Banskobystrický kraj, SK","Hámor, BC","Brezno, BC","976 66, BC"
"Banskobystrický kraj, SK","Závadka nad Hronom, BC","Brezno, BC","976 67, BC"
"Banskobystrický kraj, SK","Heľpa, BC","Brezno, BC","976 68, BC"
"Banskobystrický kraj, SK","Pohorelá, BC","Brezno, BC","976 69, BC"
"Banskobystrický kraj, SK","Zlatno, BC","Brezno, BC","976 69, BC"
"Banskobystrický kraj, SK","Švábolka, BC","Brezno, BC","976 69, BC"
"Banskobystrický kraj, SK","Nová Maša, BC","Brezno, BC","976 69, BC"
"Banskobystrický kraj, SK","Vaľkovňa, BC","Brezno, BC","976 69, BC"
"Banskobystrický kraj, SK","Pohorelská Maša, BC","Brezno, BC","976 69, BC"
"Banskobystrický kraj, SK","Červená Skala, BC","Brezno, BC","976 71, BC"
"Banskobystrický kraj, SK","Šumiac, BC","Brezno, BC","976 71, BC"
"Banskobystrický kraj, SK","Telgárt, BC","Brezno, BC","976 73, BC"
"Banskobystrický kraj, SK","Jasenie, BC","Brezno, BC","976 75, BC"
"Banskobystrický kraj, SK","Podbrezová, BC","Brezno, BC","976 81, BC"
"Banskobystrický kraj, SK","Skalica, BC","Brezno, BC","976 81, BC"
"Banskobystrický kraj, SK","Chvatimech, BC","Brezno, BC","976 81, BC"
"Banskobystrický kraj, SK","Piesok, BC","Brezno, BC","976 81, BC"
"Banskobystrický kraj, SK","Horná Lehota, BC","Brezno, BC","976 81, BC"
"Banskobystrický kraj, SK","Zámostie, BC","Brezno, BC","976 97, BC"
"Banskobystrický kraj, SK","Dubová, BC","Brezno, BC","976 97, BC"
"Banskobystrický kraj, SK","Ráztoka, BC","Brezno, BC","976 97, BC"
"Banskobystrický kraj, SK","Nemecká, BC","Brezno, BC","976 97, BC"
"Banskobystrický kraj, SK","Lopej, BC","Brezno, BC","976 98, BC"
"Banskobystrický kraj, SK","Dolná Lehota, BC","Brezno, BC","976 98, BC"
"Banskobystrický kraj, SK","Vajsková, BC","Brezno, BC","976 98, BC"
"Banskobystrický kraj, SK","Zadné Halny, BC","Brezno, BC","977 01, BC"
"Banskobystrický kraj, SK","Bujakovo, BC","Brezno, BC","977 01, BC"
"Banskobystrický kraj, SK","Bystrá, BC","Brezno, BC","977 01, BC"
"Banskobystrický kraj, SK","Jarabá, BC","Brezno, BC","977 01, BC"
"Banskobystrický kraj, SK","Predné Halny, BC","Brezno, BC","977 01, BC"
"Banskobystrický kraj, SK","Mazorníkovo, BC","Brezno, BC","977 03, BC"
"Banskobystrický kraj, SK","Vígľaš, BC","Detva, BC","962 02, BC"
"Banskobystrický kraj, SK","Korytárky, BC","Detva, BC","962 04, BC"
"Banskobystrický kraj, SK","Kriváň, BC","Detva, BC","962 04, BC"
"Banskobystrický kraj, SK","Slanec, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Štoliansko, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Bratkovica, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Hriňová, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Žabica, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Snohy, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Detvianska Huta, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Jasenovo, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Vrchdobroč, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Komárno, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Mangútovo, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Krivec I, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Krivec II, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Horná Hriňová, BC","Detva, BC","962 05, BC"
"Banskobystrický kraj, SK","Iviny, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Pstruša, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Dúbravy, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Piešť I (časť), BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Zapriechody, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Piešť II, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Stožok, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Kostolná, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Skliarovo, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Želobudza, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Detva, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Krné, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Detva - sídlisko, BC","Detva, BC","962 12, BC"
"Banskobystrický kraj, SK","Sliačska Podpoľana, BC","Detva, BC","962 25, BC"
"Banskobystrický kraj, SK","Kalinka, BC","Detva, BC","962 25, BC"
"Banskobystrický kraj, SK","Jašov Vrch, BC","Detva, BC","962 25, BC"
"Banskobystrický kraj, SK","Vígľašská Huta, BC","Detva, BC","962 25, BC"
"Banskobystrický kraj, SK","Klokoč, BC","Detva, BC","962 25, BC"
"Banskobystrický kraj, SK","Stará Huta, BC","Detva, BC","962 25, BC"
"Banskobystrický kraj, SK","Slatinské Lazy, BC","Detva, BC","962 25, BC"
"Banskobystrický kraj, SK","Horný Tisovník, BC","Detva, BC","962 75, BC"
"Banskobystrický kraj, SK","Dolný Tisovník, BC","Detva, BC","962 75, BC"
"Banskobystrický kraj, SK","Čechánky, BC","Detva, BC","985 45, BC"
"Banskobystrický kraj, SK","Polianky, BC","Detva, BC","985 45, BC"
"Banskobystrický kraj, SK","Paseky, BC","Detva, BC","985 45, BC"
"Banskobystrický kraj, SK","Mláky, BC","Detva, BC","985 45, BC"
"Banskobystrický kraj, SK","Látky, BC","Detva, BC","985 45, BC"
"Banskobystrický kraj, SK","Nový Svet, BC","Detva, BC","985 45, BC"
"Banskobystrický kraj, SK","Zubria, BC","Detva, BC","985 51, BC"
"Banskobystrický kraj, SK","Bukovinka, BC","Detva, BC","985 51, BC"
"Banskobystrický kraj, SK","Dolná Bzová, BC","Detva, BC","985 51, BC"
"Banskobystrický kraj, SK","Podkriváň, BC","Detva, BC","985 51, BC"
"Banskobystrický kraj, SK","Ivanišovo, BC","Detva, BC","985 51, BC"
"Banskobystrický kraj, SK","Čekovce, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Uňatín, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Bzovík, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Dolný Jalšovík, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Kozí Vrbovok, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Horný Jalšovík, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Zemiansky Vrbovok, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Dolné Mladonice, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Jalšovík, BC","Krupina, BC","962 41, BC"
"Banskobystrický kraj, SK","Senohrad, BC","Krupina, BC","962 43, BC"
"Banskobystrický kraj, SK","Horné Mladonice, BC","Krupina, BC","962 43, BC"
"Banskobystrický kraj, SK","Litava, BC","Krupina, BC","962 44, BC"
"Banskobystrický kraj, SK","Trpín, BC","Krupina, BC","962 44, BC"
"Banskobystrický kraj, SK","Lackov, BC","Krupina, BC","962 44, BC"
"Banskobystrický kraj, SK","Dolný Badín, BC","Krupina, BC","962 51, BC"
"Banskobystrický kraj, SK","Horný Badín, BC","Krupina, BC","962 51, BC"
"Banskobystrický kraj, SK","Čabradský Vrbovok, BC","Krupina, BC","962 51, BC"
"Banskobystrický kraj, SK","Selce, BC","Krupina, BC","962 51, BC"
"Banskobystrický kraj, SK","Drienovo, BC","Krupina, BC","962 51, BC"
"Banskobystrický kraj, SK","Cerovo, BC","Krupina, BC","962 52, BC"
"Banskobystrický kraj, SK","Duchenec, BC","Krupina, BC","962 52, BC"
"Banskobystrický kraj, SK","Dolné Rykynčice, BC","Krupina, BC","962 55, BC"
"Banskobystrický kraj, SK","Rykynčice, BC","Krupina, BC","962 55, BC"
"Banskobystrický kraj, SK","Horné Rykynčice, BC","Krupina, BC","962 55, BC"
"Banskobystrický kraj, SK","Hontianske Nemce, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Devičie, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Kráľovce - Krnišov, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Medovarce, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Rakovec, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Domaníky, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Ladzany, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Kráľovce, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Sitnianska Lehôtka, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Krnišov, BC","Krupina, BC","962 65, BC"
"Banskobystrický kraj, SK","Sebechleby, BC","Krupina, BC","962 66, BC"
"Banskobystrický kraj, SK","Terany, BC","Krupina, BC","962 68, BC"
"Banskobystrický kraj, SK","Šipice, BC","Krupina, BC","962 68, BC"
"Banskobystrický kraj, SK","Dvorníky, BC","Krupina, BC","962 68, BC"
"Banskobystrický kraj, SK","Hontianske Tesáre, BC","Krupina, BC","962 68, BC"
"Banskobystrický kraj, SK","Báčovce, BC","Krupina, BC","962 68, BC"
"Banskobystrický kraj, SK","Drážovce, BC","Krupina, BC","962 68, BC"
"Banskobystrický kraj, SK","Kostolné Moravce, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Sudince, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Merovce, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Dudince, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Lišov, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Hontianske Moravce, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Súdovce, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Opatové Moravce, BC","Krupina, BC","962 71, BC"
"Banskobystrický kraj, SK","Žibritov, BC","Krupina, BC","963 01, BC"
"Banskobystrický kraj, SK","Krupina, BC","Krupina, BC","963 01, BC"
"Banskobystrický kraj, SK","Šurice, BC","Lučenec, BC","980 33, BC"
"Banskobystrický kraj, SK","Boľkovce, BC","Lučenec, BC","984 01, BC"
"Banskobystrický kraj, SK","Mikušovce, BC","Lučenec, BC","984 01, BC"
"Banskobystrický kraj, SK","Malá Ves, BC","Lučenec, BC","984 01, BC"
"Banskobystrický kraj, SK","Pinciná, BC","Lučenec, BC","984 01, BC"
"Banskobystrický kraj, SK","Opatová, BC","Lučenec, BC","984 01, BC"
"Banskobystrický kraj, SK","Stará Halič, BC","Lučenec, BC","985 11, BC"
"Banskobystrický kraj, SK","Halič, BC","Lučenec, BC","985 11, BC"
"Banskobystrický kraj, SK","Ľuboreč, BC","Lučenec, BC","985 11, BC"
"Banskobystrický kraj, SK","Praha, BC","Lučenec, BC","985 11, BC"
"Banskobystrický kraj, SK","Mašková, BC","Lučenec, BC","985 11, BC"
"Banskobystrický kraj, SK","Lupoč, BC","Lučenec, BC","985 11, BC"
"Banskobystrický kraj, SK","Lehôtka, BC","Lučenec, BC","985 11, BC"
"Banskobystrický kraj, SK","Budiná, BC","Lučenec, BC","985 12, BC"
"Banskobystrický kraj, SK","Tuhár, BC","Lučenec, BC","985 12, BC"
"Banskobystrický kraj, SK","Nedelište, BC","Lučenec, BC","985 13, BC"
"Banskobystrický kraj, SK","Ábelová, BC","Lučenec, BC","985 13, BC"
"Banskobystrický kraj, SK","Polichno, BC","Lučenec, BC","985 13, BC"
"Banskobystrický kraj, SK","Lentvora, BC","Lučenec, BC","985 13, BC"
"Banskobystrický kraj, SK","Madačka, BC","Lučenec, BC","985 13, BC"
"Banskobystrický kraj, SK","Točnica, BC","Lučenec, BC","985 22, BC"
"Banskobystrický kraj, SK","Lipovany, BC","Lučenec, BC","985 31, BC"
"Banskobystrický kraj, SK","Trebeľovce, BC","Lučenec, BC","985 31, BC"
"Banskobystrický kraj, SK","Mučín, BC","Lučenec, BC","985 31, BC"
"Banskobystrický kraj, SK","Muľka, BC","Lučenec, BC","985 31, BC"
"Banskobystrický kraj, SK","Kalonda, BC","Lučenec, BC","985 31, BC"
"Banskobystrický kraj, SK","Rapovce, BC","Lučenec, BC","985 31, BC"
"Banskobystrický kraj, SK","Pleš, BC","Lučenec, BC","985 31, BC"
"Banskobystrický kraj, SK","Trenč, BC","Lučenec, BC","985 32, BC"
"Banskobystrický kraj, SK","Jelšovec, BC","Lučenec, BC","985 32, BC"
"Banskobystrický kraj, SK","Panické Dravce, BC","Lučenec, BC","985 32, BC"
"Banskobystrický kraj, SK","Veľké Dálovce, BC","Lučenec, BC","985 32, BC"
"Banskobystrický kraj, SK","Šára, BC","Lučenec, BC","985 32, BC"
"Banskobystrický kraj, SK","Veľká nad Ipľom, BC","Lučenec, BC","985 32, BC"
"Banskobystrický kraj, SK","Šávoľ, BC","Lučenec, BC","985 41, BC"
"Banskobystrický kraj, SK","Krásna, BC","Lučenec, BC","985 41, BC"
"Banskobystrický kraj, SK","Dora, BC","Lučenec, BC","985 41, BC"
"Banskobystrický kraj, SK","Nový Sad, BC","Lučenec, BC","985 41, BC"
"Banskobystrický kraj, SK","Buzitka, BC","Lučenec, BC","985 41, BC"
"Banskobystrický kraj, SK","Ipeľka, BC","Lučenec, BC","985 41, BC"
"Banskobystrický kraj, SK","Prša, BC","Lučenec, BC","985 41, BC"
"Banskobystrický kraj, SK","Veľké Dravce, BC","Lučenec, BC","985 42, BC"
"Banskobystrický kraj, SK","Nové Hony, BC","Lučenec, BC","985 42, BC"
"Banskobystrický kraj, SK","Ružiná, BC","Lučenec, BC","985 52, BC"
"Banskobystrický kraj, SK","Divín, BC","Lučenec, BC","985 52, BC"
"Banskobystrický kraj, SK","Divínske Lazy, BC","Lučenec, BC","985 52, BC"
"Banskobystrický kraj, SK","Diel, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Brestina, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Veľká Dolina, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Malá Dolina, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Píla, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Herman, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Mýtna, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Kotmanová, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Dobroč, BC","Lučenec, BC","985 53, BC"
"Banskobystrický kraj, SK","Uderiná, BC","Lučenec, BC","985 54, BC"
"Banskobystrický kraj, SK","Lovinobaňa, BC","Lučenec, BC","985 54, BC"
"Banskobystrický kraj, SK","Podrečany, BC","Lučenec, BC","985 54, BC"
"Banskobystrický kraj, SK","Gregorova Vieska, BC","Lučenec, BC","985 56, BC"
"Banskobystrický kraj, SK","Tomášovce, BC","Lučenec, BC","985 56, BC"
"Banskobystrický kraj, SK","Holiša, BC","Lučenec, BC","985 57, BC"
"Banskobystrický kraj, SK","Nitra nad Ipľom, BC","Lučenec, BC","985 57, BC"
"Banskobystrický kraj, SK","Obručná, BC","Lučenec, BC","985 58, BC"
"Banskobystrický kraj, SK","Čakanovce, BC","Lučenec, BC","985 58, BC"
"Banskobystrický kraj, SK","Radzovce, BC","Lučenec, BC","985 58, BC"
"Banskobystrický kraj, SK","Šiatorská Bukovinka, BC","Lučenec, BC","985 58, BC"
"Banskobystrický kraj, SK","Vidiná, BC","Lučenec, BC","985 59, BC"
"Banskobystrický kraj, SK","Fiľakovo, BC","Lučenec, BC","986 01, BC"
