state,city,town,zip
"Abruzzi, IT","Beffi, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Fontecchio, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Santo Stefano Di Sessanio, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Tione Degli Abruzzi, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Villa Santa Lucia Degli Abruzzi, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Civitaretenga, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Acciano, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Collepietro, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Castelvecchio Calvisio, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Fagnano Alto, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Navelli, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Caporciano, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Tussio, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Carrufo, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Molina Aterno, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Castel Di Ieri, IT","L'Aquila, IT","67020, IT"
"Abruzzi, IT","Barisciano, IT","L'Aquila, IT","67021, IT"
"Abruzzi, IT","Picenze, IT","L'Aquila, IT","67021, IT"
"Abruzzi, IT","Capestrano, IT","L'Aquila, IT","67022, IT"
"Abruzzi, IT","Castel Del Monte, IT","L'Aquila, IT","67023, IT"
"Abruzzi, IT","Castelvecchio Subequo, IT","L'Aquila, IT","67024, IT"
"Abruzzi, IT","Ofena, IT","L'Aquila, IT","67025, IT"
"Abruzzi, IT","Poggio Picenze, IT","L'Aquila, IT","67026, IT"
"Abruzzi, IT","Raiano, IT","L'Aquila, IT","67027, IT"
"Abruzzi, IT","San Demetrio Ne' Vestini, IT","L'Aquila, IT","67028, IT"
"Abruzzi, IT","Secinaro, IT","L'Aquila, IT","67029, IT"
"Abruzzi, IT","Roccacasale, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Prezza, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Alfedena, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Scontrone, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Cocullo, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Pacentro, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Goriano Sicoli, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Villa Scontrone, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Introdacqua, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Opi, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Corfinio, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Villetta Barrea, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Campo Di Giove, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Vittorito, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Campo Di Fano, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Anversa Degli Abruzzi, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Cansano, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Rocca Pia, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Civitella Alfedena, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Villalago, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Bugnara, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Barrea, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Castrovalva, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Ateleta, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Torre Dei Nolfi, IT","L'Aquila, IT","67030, IT"
"Abruzzi, IT","Roccacinquemiglia, IT","L'Aquila, IT","67031, IT"
"Abruzzi, IT","Castel Di Sangro, IT","L'Aquila, IT","67031, IT"
"Abruzzi, IT","Pescasseroli, IT","L'Aquila, IT","67032, IT"
"Abruzzi, IT","Pescocostanzo, IT","L'Aquila, IT","67033, IT"
"Abruzzi, IT","Pettorano Sul Gizio, IT","L'Aquila, IT","67034, IT"
"Abruzzi, IT","Bagnaturo, IT","L'Aquila, IT","67035, IT"
"Abruzzi, IT","Pratola Peligna, IT","L'Aquila, IT","67035, IT"
"Abruzzi, IT","Rivisondoli, IT","L'Aquila, IT","67036, IT"
"Abruzzi, IT","Aremogna, IT","L'Aquila, IT","67037, IT"
"Abruzzi, IT","Pietransieri, IT","L'Aquila, IT","67037, IT"
"Abruzzi, IT","Roccaraso, IT","L'Aquila, IT","67037, IT"
"Abruzzi, IT","Frattura, IT","L'Aquila, IT","67038, IT"
"Abruzzi, IT","Scanno, IT","L'Aquila, IT","67038, IT"
"Abruzzi, IT","Frattura Di Scanno, IT","L'Aquila, IT","67038, IT"
"Abruzzi, IT","Sulmona, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Cavate, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Marane, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Torrone Di Sulmona, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Arabona, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Torrone, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Albanese, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Abazia Di Sulmona, IT","L'Aquila, IT","67039, IT"
"Abruzzi, IT","Ocre, IT","L'Aquila, IT","67040, IT"
"Abruzzi, IT","Collarmele, IT","L'Aquila, IT","67040, IT"
"Abruzzi, IT","San Martino D'Ocre, IT","L'Aquila, IT","67040, IT"
"Abruzzi, IT","Aielli, IT","L'Aquila, IT","67041, IT"
"Abruzzi, IT","Aielli Stazione, IT","L'Aquila, IT","67041, IT"
"Abruzzi, IT","Celano, IT","L'Aquila, IT","67043, IT"
"Abruzzi, IT","Cerchio, IT","L'Aquila, IT","67044, IT"
"Abruzzi, IT","Lucoli, IT","L'Aquila, IT","67045, IT"
"Abruzzi, IT","Casamaina Di Lucoli, IT","L'Aquila, IT","67045, IT"
"Abruzzi, IT","Ville Di Lucoli, IT","L'Aquila, IT","67045, IT"
"Abruzzi, IT","Casamaina, IT","L'Aquila, IT","67045, IT"
"Abruzzi, IT","San Potito, IT","L'Aquila, IT","67046, IT"
"Abruzzi, IT","Santo Iona, IT","L'Aquila, IT","67046, IT"
"Abruzzi, IT","Ovindoli, IT","L'Aquila, IT","67046, IT"
"Abruzzi, IT","Rocca Di Cambio, IT","L'Aquila, IT","67047, IT"
"Abruzzi, IT","Rovere Di Rocca Di Mezzo, IT","L'Aquila, IT","67048, IT"
"Abruzzi, IT","Rovere, IT","L'Aquila, IT","67048, IT"
"Abruzzi, IT","Rocca Di Mezzo, IT","L'Aquila, IT","67048, IT"
"Abruzzi, IT","Tornimparte, IT","L'Aquila, IT","67049, IT"
"Abruzzi, IT","San Nicola, IT","L'Aquila, IT","67049, IT"
"Abruzzi, IT","Villagrande, IT","L'Aquila, IT","67049, IT"
"Abruzzi, IT","Rocca Santo Stefano, IT","L'Aquila, IT","67049, IT"
"Abruzzi, IT","Rocca Santo Stefano Di Tornimparte, IT","L'Aquila, IT","67049, IT"
"Abruzzi, IT","San Nicola Di Tornimparte, IT","L'Aquila, IT","67049, IT"
"Abruzzi, IT","Lecce Nei Marsi, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","San Sebastiano, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Canistro Superiore, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Pagliara Dei Marsi, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Canistro, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Rendinara, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Bisegna, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Castronovo, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Pero Dei Santi, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Pagliara, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Morino, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Civita D'Antino, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Ortucchio, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Forme, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Castellafiume, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Collelongo, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Massa D'Albe, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Albe, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Grancia, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","San Vincenzo Vecchio, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Canistro Inferiore, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","San Vincenzo Valle Roveto, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Villavallelonga, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Ortona Dei Marsi, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","San Vincenzo Valle Roveto Superiore, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Corona, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Carrito, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","Roccavivi, IT","L'Aquila, IT","67050, IT"
"Abruzzi, IT","San Pelino, IT","L'Aquila, IT","67051, IT"
"Abruzzi, IT","Cese, IT","L'Aquila, IT","67051, IT"
"Abruzzi, IT","Antrosano, IT","L'Aquila, IT","67051, IT"
"Abruzzi, IT","Santuario Di Pietracquaria, IT","L'Aquila, IT","67051, IT"
"Abruzzi, IT","Paterno, IT","L'Aquila, IT","67051, IT"
"Abruzzi, IT","Avezzano, IT","L'Aquila, IT","67051, IT"
"Abruzzi, IT","Balsorano Nuovo, IT","L'Aquila, IT","67052, IT"
"Abruzzi, IT","Ridotti Di Balsorano, IT","L'Aquila, IT","67052, IT"
"Abruzzi, IT","Ridotti, IT","L'Aquila, IT","67052, IT"
"Abruzzi, IT","Balsorano, IT","L'Aquila, IT","67052, IT"
"Abruzzi, IT","Pescocanale, IT","L'Aquila, IT","67053, IT"
"Abruzzi, IT","Capistrello, IT","L'Aquila, IT","67053, IT"
"Abruzzi, IT","Corcumello, IT","L'Aquila, IT","67053, IT"
"Abruzzi, IT","Pescocanale Di Capistrello, IT","L'Aquila, IT","67053, IT"
"Abruzzi, IT","Meta, IT","L'Aquila, IT","67054, IT"
"Abruzzi, IT","Civitella Roveto, IT","L'Aquila, IT","67054, IT"
"Abruzzi, IT","Gioia Dei Marsi, IT","L'Aquila, IT","67055, IT"
"Abruzzi, IT","Casali D'Aschi, IT","L'Aquila, IT","67055, IT"
"Abruzzi, IT","Luco Dei Marsi, IT","L'Aquila, IT","67056, IT"
"Abruzzi, IT","Pescina, IT","L'Aquila, IT","67057, IT"
"Abruzzi, IT","Venere, IT","L'Aquila, IT","67057, IT"
"Abruzzi, IT","San Benedetto Dei Marsi, IT","L'Aquila, IT","67058, IT"
"Abruzzi, IT","Trasacco, IT","L'Aquila, IT","67059, IT"
"Abruzzi, IT","Verrecchie, IT","L'Aquila, IT","67060, IT"
"Abruzzi, IT","Petrella Liri, IT","L'Aquila, IT","67060, IT"
"Abruzzi, IT","Cappadocia, IT","L'Aquila, IT","67060, IT"
"Abruzzi, IT","Carsoli, IT","L'Aquila, IT","67061, IT"
"Abruzzi, IT","Villa Romana, IT","L'Aquila, IT","67061, IT"
"Abruzzi, IT","Montesabinese, IT","L'Aquila, IT","67061, IT"
"Abruzzi, IT","Tufo Di Carsoli, IT","L'Aquila, IT","67061, IT"
"Abruzzi, IT","Colli Di Montebove, IT","L'Aquila, IT","67061, IT"
"Abruzzi, IT","Pietrasecca, IT","L'Aquila, IT","67061, IT"
"Abruzzi, IT","Poggio Cinolfo, IT","L'Aquila, IT","67061, IT"
"Abruzzi, IT","Magliano De' Marsi, IT","L'Aquila, IT","67062, IT"
"Abruzzi, IT","Marano Dei Marsi, IT","L'Aquila, IT","67062, IT"
"Abruzzi, IT","Rosciolo, IT","L'Aquila, IT","67062, IT"
"Abruzzi, IT","Rosciolo Dei Marsi, IT","L'Aquila, IT","67062, IT"
"Abruzzi, IT","Oricola, IT","L'Aquila, IT","67063, IT"
"Abruzzi, IT","Civita, IT","L'Aquila, IT","67063, IT"
"Abruzzi, IT","Pereto, IT","L'Aquila, IT","67064, IT"
"Abruzzi, IT","Rocca Di Botte, IT","L'Aquila, IT","67066, IT"
"Abruzzi, IT","Santo Stefano Di Sante Marie, IT","L'Aquila, IT","67067, IT"
"Abruzzi, IT","Sante Marie, IT","L'Aquila, IT","67067, IT"
"Abruzzi, IT","Santo Stefano, IT","L'Aquila, IT","67067, IT"
"Abruzzi, IT","Scanzano, IT","L'Aquila, IT","67067, IT"
"Abruzzi, IT","Scurcola Marsicana, IT","L'Aquila, IT","67068, IT"
"Abruzzi, IT","Cappelle, IT","L'Aquila, IT","67068, IT"
"Abruzzi, IT","Cappelle Dei Marsi, IT","L'Aquila, IT","67068, IT"
"Abruzzi, IT","Tagliacozzo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","San Donato, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","San Donato Di Tagliacozzo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Villa San Sebastiano, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Tremonti, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Sorbo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Gallo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Sorbo Di Tagliacozzo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Poggetello, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Roccacerro, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Poggetello Di Tagliacozzo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Poggio Filippo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","Gallo Di Tagliacozzo, IT","L'Aquila, IT","67069, IT"
"Abruzzi, IT","San Gregorio, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Pagliare, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Arischia, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Preturo, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Santi, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Roio Piano, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Poggio Di Roio, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Collebrincioni, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Tempera, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Monticchio, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Forcella, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","San Benedetto, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Bazzano, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Assergi, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Campo Imperatore, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Onna, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","San Vittorino Amiterno, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Colle Brincioni, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Pianola, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Colle Di Roio, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","L'Aquila, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Paganica, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Coppito, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Aragno, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Camarda, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","San Vittorino, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Bagno, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Pile, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Sassa, IT","L'Aquila, IT","67100, IT"
"Abruzzi, IT","Ari, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Canosa Sannita, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Montenerodomo, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","San Pietro, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Ripa Teatina, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Palombaro, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Gessopalena, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","San Martino Sulla Marrucina, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Miglianico, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Lama Dei Peligni, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Civitella Messer Raimondo, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Tollo, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Pennapiedimonte, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Terranova, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Semivicoli, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Villamagna, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","San Rocco, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Roccamontepiano, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Casacanditella, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Giuliano Teatino, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Torrevecchia Teatina, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Rapino, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Castelferrato, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Lettopalena, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Pretoro, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Colledimacine, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Vacri, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Fara Filiorum Petri, IT","Chieti, IT","66010, IT"
"Abruzzi, IT","Bucchianico, IT","Chieti, IT","66011, IT"
"Abruzzi, IT","Colle Sant'Antonio, IT","Chieti, IT","66011, IT"
"Abruzzi, IT","Casalincontrada, IT","Chieti, IT","66012, IT"
"Abruzzi, IT","Villa Tucci, IT","Chieti, IT","66014, IT"
"Abruzzi, IT","Crecchio, IT","Chieti, IT","66014, IT"
"Abruzzi, IT","Fara San Martino, IT","Chieti, IT","66015, IT"
"Abruzzi, IT","Comino, IT","Chieti, IT","66016, IT"
"Abruzzi, IT","Guardiagrele, IT","Chieti, IT","66016, IT"
"Abruzzi, IT","Piano Delle Fonti, IT","Chieti, IT","66016, IT"
"Abruzzi, IT","Caporosso, IT","Chieti, IT","66016, IT"
"Abruzzi, IT","Villa San Vincenzo, IT","Chieti, IT","66016, IT"
"Abruzzi, IT","Palena, IT","Chieti, IT","66017, IT"
"Abruzzi, IT","Taranta Peligna, IT","Chieti, IT","66018, IT"
"Abruzzi, IT","Fallascoso, IT","Chieti, IT","66019, IT"
"Abruzzi, IT","Torricella Peligna, IT","Chieti, IT","66019, IT"
"Abruzzi, IT","Torino Di Sangro Stazione, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Sambuceto, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Scerni, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","San Giovanni Teatino, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","San Giacomo Di Scerni, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Pollutri, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Rocca San Giovanni, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Sant'Egidio, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Paglieta, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Villalfonsina, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Torino Di Sangro, IT","Chieti, IT","66020, IT"
"Abruzzi, IT","Casalbordino, IT","Chieti, IT","66021, IT"
"Abruzzi, IT","Miracoli, IT","Chieti, IT","66021, IT"
"Abruzzi, IT","Casalbordino Stazione, IT","Chieti, IT","66021, IT"
"Abruzzi, IT","Fossacesia, IT","Chieti, IT","66022, IT"
"Abruzzi, IT","Scorciosa, IT","Chieti, IT","66022, IT"
"Abruzzi, IT","Villascorciosa, IT","Chieti, IT","66022, IT"
"Abruzzi, IT","Fossacesia Marina, IT","Chieti, IT","66022, IT"
"Abruzzi, IT","Francavilla Al Mare Rione Foro, IT","Chieti, IT","66023, IT"
"Abruzzi, IT","Francavilla Al Mare, IT","Chieti, IT","66023, IT"
"Abruzzi, IT","Villa Caldari, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","Villa Grande, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","Villa San Nicola, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","Villa San Leonardo, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","San Nicola, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","Ortona Porto, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","Ortona, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","San Leonardo, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","Ortona Foro, IT","Chieti, IT","66026, IT"
"Abruzzi, IT","Montazzoli, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Poggiofiorito, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Treglio, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Arielli, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Guastameroli, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Villa Romagnoli, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Frisa, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Santa Maria Imbaro, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Mozzagrogna, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Filetto, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Carpineto Sinello, IT","Chieti, IT","66030, IT"
"Abruzzi, IT","Casalanguida, IT","Chieti, IT","66031, IT"
"Abruzzi, IT","Castel Frentano, IT","Chieti, IT","66032, IT"
"Abruzzi, IT","Castiglione Messer Marino, IT","Chieti, IT","66033, IT"
"Abruzzi, IT","Rizzacorno, IT","Chieti, IT","66034, IT"
"Abruzzi, IT","Lanciano, IT","Chieti, IT","66034, IT"
"Abruzzi, IT","Villa Elce, IT","Chieti, IT","66034, IT"
"Abruzzi, IT","Madonna Del Carmine, IT","Chieti, IT","66034, IT"
"Abruzzi, IT","Nasuti, IT","Chieti, IT","66034, IT"
"Abruzzi, IT","Sant'Amato, IT","Chieti, IT","66034, IT"
"Abruzzi, IT","Orsogna, IT","Chieti, IT","66036, IT"
"Abruzzi, IT","Sant'Eusanio Del Sangro, IT","Chieti, IT","66037, IT"
"Abruzzi, IT","Marina Di San Vito, IT","Chieti, IT","66038, IT"
"Abruzzi, IT","Sant'Apollinare Chietino, IT","Chieti, IT","66038, IT"
"Abruzzi, IT","San Vito Chietino, IT","Chieti, IT","66038, IT"
"Abruzzi, IT","Selva Di Altino, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Roccascalegna, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Roio Del Sangro, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Selva, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Pietraferrazzana, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Quadri, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Pennadomo, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Giuliopoli, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Borrello, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Altino, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Colledimezzo, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Montelapiano, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Perano, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Monteferrante, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Montebello Sul Sangro, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Pizzoferrato, IT","Chieti, IT","66040, IT"
"Abruzzi, IT","Fallo, IT","Chieti, IT","66040, IT"
