state,city,town,zip
"Kanton Aargau, CH","Freienwil, AG","Bezirk Baden, AG","5423, AG"
"Kanton Aargau, CH","Wettingen, AG","Bezirk Baden, AG","5430, AG"
"Kanton Aargau, CH","Wettingen 1, AG","Bezirk Baden, AG","5430, AG"
"Kanton Aargau, CH","Wettingen 3, AG","Bezirk Baden, AG","5430, AG"
"Kanton Aargau, CH","Neuenhof, AG","Bezirk Baden, AG","5432, AG"
"Kanton Aargau, CH","Würenlos, AG","Bezirk Baden, AG","5436, AG"
"Kanton Aargau, CH","Fislisbach, AG","Bezirk Baden, AG","5442, AG"
"Kanton Aargau, CH","Niederrohrdorf, AG","Bezirk Baden, AG","5443, AG"
"Kanton Aargau, CH","Künten, AG","Bezirk Baden, AG","5444, AG"
"Kanton Aargau, CH","Oberrohrdorf, AG","Bezirk Baden, AG","5452, AG"
"Kanton Aargau, CH","Remetschwil, AG","Bezirk Baden, AG","5453, AG"
"Kanton Aargau, CH","Bellikon, AG","Bezirk Baden, AG","5454, AG"
"Kanton Aargau, CH","Mägenwil, AG","Bezirk Baden, AG","5506, AG"
"Kanton Aargau, CH","Mellingen, AG","Bezirk Baden, AG","5507, AG"
"Kanton Aargau, CH","Wohlenschwil, AG","Bezirk Baden, AG","5512, AG"
"Kanton Aargau, CH","Stetten AG, AG","Bezirk Baden, AG","5608, AG"
"Kanton Aargau, CH","Kloster Fahr, AG","Bezirk Baden, AG","8109, AG"
"Kanton Aargau, CH","Killwangen, AG","Bezirk Baden, AG","8956, AG"
"Kanton Aargau, CH","Spreitenbach, AG","Bezirk Baden, AG","8957, AG"
"Kanton Aargau, CH","Bergdietikon, AG","Bezirk Baden, AG","8962, AG"
"Kanton Aargau, CH","Eggenwil, AG","Bezirk Bremgarten, AG","5445, AG"
"Kanton Aargau, CH","Tägerig, AG","Bezirk Bremgarten, AG","5522, AG"
"Kanton Aargau, CH","Niederwil AG, AG","Bezirk Bremgarten, AG","5524, AG"
"Kanton Aargau, CH","Nesselnbach, AG","Bezirk Bremgarten, AG","5524, AG"
"Kanton Aargau, CH","Fischbach-Göslikon, AG","Bezirk Bremgarten, AG","5525, AG"
"Kanton Aargau, CH","Dottikon, AG","Bezirk Bremgarten, AG","5605, AG"
"Kanton Aargau, CH","Hägglingen, AG","Bezirk Bremgarten, AG","5607, AG"
"Kanton Aargau, CH","Wohlen AG, AG","Bezirk Bremgarten, AG","5610, AG"
"Kanton Aargau, CH","Wohlen AG 1, AG","Bezirk Bremgarten, AG","5610, AG"
"Kanton Aargau, CH","Anglikon, AG","Bezirk Bremgarten, AG","5611, AG"
"Kanton Aargau, CH","Villmergen, AG","Bezirk Bremgarten, AG","5612, AG"
"Kanton Aargau, CH","Hilfikon, AG","Bezirk Bremgarten, AG","5613, AG"
"Kanton Aargau, CH","Sarmenstorf, AG","Bezirk Bremgarten, AG","5614, AG"
"Kanton Aargau, CH","Büttikon AG, AG","Bezirk Bremgarten, AG","5619, AG"
"Kanton Aargau, CH","Uezwil, AG","Bezirk Bremgarten, AG","5619, AG"
"Kanton Aargau, CH","Bremgarten AG 1, AG","Bezirk Bremgarten, AG","5620, AG"
"Kanton Aargau, CH","Bremgarten AG, AG","Bezirk Bremgarten, AG","5620, AG"
"Kanton Aargau, CH","Zufikon, AG","Bezirk Bremgarten, AG","5621, AG"
"Kanton Aargau, CH","Hermetschwil-Staffeln, AG","Bezirk Bremgarten, AG","5626, AG"
"Kanton Aargau, CH","Islisberg, AG","Bezirk Bremgarten, AG","8905, AG"
"Kanton Aargau, CH","Arni-Islisberg, AG","Bezirk Bremgarten, AG","8905, AG"
"Kanton Aargau, CH","Arni AG, AG","Bezirk Bremgarten, AG","8905, AG"
"Kanton Aargau, CH","Jonen, AG","Bezirk Bremgarten, AG","8916, AG"
"Kanton Aargau, CH","Oberlunkhofen, AG","Bezirk Bremgarten, AG","8917, AG"
"Kanton Aargau, CH","Unterlunkhofen, AG","Bezirk Bremgarten, AG","8918, AG"
"Kanton Aargau, CH","Rudolfstetten, AG","Bezirk Bremgarten, AG","8964, AG"
"Kanton Aargau, CH","Berikon, AG","Bezirk Bremgarten, AG","8965, AG"
"Kanton Aargau, CH","Oberwil-Lieli, AG","Bezirk Bremgarten, AG","8966, AG"
"Kanton Aargau, CH","Widen, AG","Bezirk Bremgarten, AG","8967, AG"
"Kanton Aargau, CH","Auenstein, AG","Bezirk Brugg, AG","5105, AG"
"Kanton Aargau, CH","Veltheim AG, AG","Bezirk Brugg, AG","5106, AG"
"Kanton Aargau, CH","Schinznach Dorf, AG","Bezirk Brugg, AG","5107, AG"
"Kanton Aargau, CH","Oberflachs, AG","Bezirk Brugg, AG","5108, AG"
"Kanton Aargau, CH","Thalheim AG, AG","Bezirk Brugg, AG","5112, AG"
"Kanton Aargau, CH","Schinznach Bad, AG","Bezirk Brugg, AG","5116, AG"
"Kanton Aargau, CH","Brugg AG, AG","Bezirk Brugg, AG","5200, AG"
"Kanton Aargau, CH","Brugg AG, AG","Bezirk Brugg, AG","5201, AG"
"Kanton Aargau, CH","Windisch, AG","Bezirk Brugg, AG","5210, AG"
"Kanton Aargau, CH","Hausen AG, AG","Bezirk Brugg, AG","5212, AG"
"Kanton Aargau, CH","Villnachern, AG","Bezirk Brugg, AG","5213, AG"
"Kanton Aargau, CH","Umiken, AG","Bezirk Brugg, AG","5222, AG"
"Kanton Aargau, CH","Riniken, AG","Bezirk Brugg, AG","5223, AG"
"Kanton Aargau, CH","Bözberg, AG","Bezirk Brugg, AG","5225, AG"
"Kanton Aargau, CH","Villigen PSI, AG","Bezirk Brugg, AG","5232, AG"
"Kanton Aargau, CH","Stilli, AG","Bezirk Brugg, AG","5233, AG"
"Kanton Aargau, CH","Villigen, AG","Bezirk Brugg, AG","5234, AG"
"Kanton Aargau, CH","Rüfenach AG, AG","Bezirk Brugg, AG","5235, AG"
"Kanton Aargau, CH","Remigen, AG","Bezirk Brugg, AG","5236, AG"
"Kanton Aargau, CH","Mönthal, AG","Bezirk Brugg, AG","5237, AG"
"Kanton Aargau, CH","Lupfig, AG","Bezirk Brugg, AG","5242, AG"
"Kanton Aargau, CH","Birr-Lupfig, AG","Bezirk Brugg, AG","5242, AG"
"Kanton Aargau, CH","Birr, AG","Bezirk Brugg, AG","5242, AG"
"Kanton Aargau, CH","Mülligen, AG","Bezirk Brugg, AG","5243, AG"
"Kanton Aargau, CH","Birrhard, AG","Bezirk Brugg, AG","5244, AG"
"Kanton Aargau, CH","Habsburg, AG","Bezirk Brugg, AG","5245, AG"
"Kanton Aargau, CH","Scherz, AG","Bezirk Brugg, AG","5246, AG"
"Kanton Aargau, CH","Mandach, AG","Bezirk Brugg, AG","5318, AG"
"Kanton Aargau, CH","Schöftland, AG","Bezirk Kulm, AG","5040, AG"
"Kanton Aargau, CH","Holziken, AG","Bezirk Kulm, AG","5043, AG"
"Kanton Aargau, CH","Schlossrued, AG","Bezirk Kulm, AG","5044, AG"
"Kanton Aargau, CH","Schmiedrued, AG","Bezirk Kulm, AG","5046, AG"
"Kanton Aargau, CH","Walde AG, AG","Bezirk Kulm, AG","5046, AG"
"Kanton Aargau, CH","Schmiedrued-Walde, AG","Bezirk Kulm, AG","5046, AG"
"Kanton Aargau, CH","Birrwil, AG","Bezirk Kulm, AG","5708, AG"
"Kanton Aargau, CH","Beinwil am See, AG","Bezirk Kulm, AG","5712, AG"
"Kanton Aargau, CH","Teufenthal AG, AG","Bezirk Kulm, AG","5723, AG"
"Kanton Aargau, CH","Dürrenäsch, AG","Bezirk Kulm, AG","5724, AG"
"Kanton Aargau, CH","Leutwil, AG","Bezirk Kulm, AG","5725, AG"
"Kanton Aargau, CH","Unterkulm, AG","Bezirk Kulm, AG","5726, AG"
"Kanton Aargau, CH","Oberkulm, AG","Bezirk Kulm, AG","5727, AG"
"Kanton Aargau, CH","Gontenschwil, AG","Bezirk Kulm, AG","5728, AG"
"Kanton Aargau, CH","Zetzwil, AG","Bezirk Kulm, AG","5732, AG"
"Kanton Aargau, CH","Leimbach AG, AG","Bezirk Kulm, AG","5733, AG"
"Kanton Aargau, CH","Reinach AG, AG","Bezirk Kulm, AG","5734, AG"
"Kanton Aargau, CH","Burg AG, AG","Bezirk Kulm, AG","5736, AG"
"Kanton Aargau, CH","Menziken, AG","Bezirk Kulm, AG","5737, AG"
"Kanton Aargau, CH","Münchwilen AG, AG","Bezirk Laufenburg, AG","4333, AG"
"Kanton Aargau, CH","Sisseln AG, AG","Bezirk Laufenburg, AG","4334, AG"
"Kanton Aargau, CH","Herznach, AG","Bezirk Laufenburg, AG","5027, AG"
"Kanton Aargau, CH","Ueken, AG","Bezirk Laufenburg, AG","5028, AG"
"Kanton Aargau, CH","Oberhof, AG","Bezirk Laufenburg, AG","5062, AG"
"Kanton Aargau, CH","Wölflinswil, AG","Bezirk Laufenburg, AG","5063, AG"
"Kanton Aargau, CH","Wittnau, AG","Bezirk Laufenburg, AG","5064, AG"
"Kanton Aargau, CH","Frick, AG","Bezirk Laufenburg, AG","5070, AG"
"Kanton Aargau, CH","Oeschgen, AG","Bezirk Laufenburg, AG","5072, AG"
"Kanton Aargau, CH","Gipf-Oberfrick, AG","Bezirk Laufenburg, AG","5073, AG"
"Kanton Aargau, CH","Eiken, AG","Bezirk Laufenburg, AG","5074, AG"
"Kanton Aargau, CH","Hornussen, AG","Bezirk Laufenburg, AG","5075, AG"
"Kanton Aargau, CH","Bözen, AG","Bezirk Laufenburg, AG","5076, AG"
"Kanton Aargau, CH","Elfingen, AG","Bezirk Laufenburg, AG","5077, AG"
"Kanton Aargau, CH","Effingen, AG","Bezirk Laufenburg, AG","5078, AG"
"Kanton Aargau, CH","Zeihen, AG","Bezirk Laufenburg, AG","5079, AG"
"Kanton Aargau, CH","Laufenburg, AG","Bezirk Laufenburg, AG","5080, AG"
"Kanton Aargau, CH","Kaisten, AG","Bezirk Laufenburg, AG","5082, AG"
"Kanton Aargau, CH","Ittenthal, AG","Bezirk Laufenburg, AG","5083, AG"
"Kanton Aargau, CH","Rheinsulz, AG","Bezirk Laufenburg, AG","5084, AG"
"Kanton Aargau, CH","Sulz AG, AG","Bezirk Laufenburg, AG","5085, AG"
"Kanton Aargau, CH","Gansingen, AG","Bezirk Laufenburg, AG","5272, AG"
"Kanton Aargau, CH","Oberhofen AG, AG","Bezirk Laufenburg, AG","5273, AG"
"Kanton Aargau, CH","Mettau, AG","Bezirk Laufenburg, AG","5274, AG"
"Kanton Aargau, CH","Etzgen, AG","Bezirk Laufenburg, AG","5275, AG"
"Kanton Aargau, CH","Wil AG, AG","Bezirk Laufenburg, AG","5276, AG"
"Kanton Aargau, CH","Hottwil, AG","Bezirk Laufenburg, AG","5277, AG"
"Kanton Aargau, CH","Schwaderloch, AG","Bezirk Laufenburg, AG","5326, AG"
"Kanton Aargau, CH","Rupperswil, AG","Bezirk Lenzburg, AG","5102, AG"
"Kanton Aargau, CH","Wildegg, AG","Bezirk Lenzburg, AG","5103, AG"
"Kanton Aargau, CH","Möriken AG, AG","Bezirk Lenzburg, AG","5103, AG"
"Kanton Aargau, CH","Holderbank AG, AG","Bezirk Lenzburg, AG","5113, AG"
"Kanton Aargau, CH","Hunzenschwil, AG","Bezirk Lenzburg, AG","5502, AG"
"Kanton Aargau, CH","Schafisheim, AG","Bezirk Lenzburg, AG","5503, AG"
"Kanton Aargau, CH","Othmarsingen, AG","Bezirk Lenzburg, AG","5504, AG"
"Kanton Aargau, CH","Brunegg, AG","Bezirk Lenzburg, AG","5505, AG"
"Kanton Aargau, CH","Lenzburg 1, AG","Bezirk Lenzburg, AG","5600, AG"
"Kanton Aargau, CH","Ammerswil AG, AG","Bezirk Lenzburg, AG","5600, AG"
"Kanton Aargau, CH","Lenzburg, AG","Bezirk Lenzburg, AG","5600, AG"
"Kanton Aargau, CH","Staufen, AG","Bezirk Lenzburg, AG","5603, AG"
"Kanton Aargau, CH","Hendschiken, AG","Bezirk Lenzburg, AG","5604, AG"
"Kanton Aargau, CH","Dintikon, AG","Bezirk Lenzburg, AG","5606, AG"
"Kanton Aargau, CH","Fahrwangen, AG","Bezirk Lenzburg, AG","5615, AG"
"Kanton Aargau, CH","Meisterschwanden, AG","Bezirk Lenzburg, AG","5616, AG"
"Kanton Aargau, CH","Tennwil, AG","Bezirk Lenzburg, AG","5617, AG"
"Kanton Aargau, CH","Niederlenz, AG","Bezirk Lenzburg, AG","5702, AG"
"Kanton Aargau, CH","Seon, AG","Bezirk Lenzburg, AG","5703, AG"
"Kanton Aargau, CH","Egliswil, AG","Bezirk Lenzburg, AG","5704, AG"
"Kanton Aargau, CH","Hallwil, AG","Bezirk Lenzburg, AG","5705, AG"
"Kanton Aargau, CH","Boniswil, AG","Bezirk Lenzburg, AG","5706, AG"
"Kanton Aargau, CH","Seengen, AG","Bezirk Lenzburg, AG","5707, AG"
"Kanton Aargau, CH","Bettwil, AG","Bezirk Muri, AG","5618, AG"
"Kanton Aargau, CH","Waltenschwil, AG","Bezirk Muri, AG","5622, AG"
"Kanton Aargau, CH","Boswil, AG","Bezirk Muri, AG","5623, AG"
"Kanton Aargau, CH","Bünzen, AG","Bezirk Muri, AG","5624, AG"
"Kanton Aargau, CH","Waldhäusern AG, AG","Bezirk Muri, AG","5624, AG"
"Kanton Aargau, CH","Kallern, AG","Bezirk Muri, AG","5625, AG"
"Kanton Aargau, CH","Besenbüren, AG","Bezirk Muri, AG","5627, AG"
"Kanton Aargau, CH","Aristau, AG","Bezirk Muri, AG","5628, AG"
"Kanton Aargau, CH","Muri AG, AG","Bezirk Muri, AG","5630, AG"
"Kanton Aargau, CH","Buttwil, AG","Bezirk Muri, AG","5632, AG"
"Kanton Aargau, CH","Merenschwand, AG","Bezirk Muri, AG","5634, AG"
"Kanton Aargau, CH","Benzenschwil, AG","Bezirk Muri, AG","5636, AG"
"Kanton Aargau, CH","Beinwil (Freiamt), AG","Bezirk Muri, AG","5637, AG"
"Kanton Aargau, CH","Geltwil, AG","Bezirk Muri, AG","5637, AG"
"Kanton Aargau, CH","Mühlau, AG","Bezirk Muri, AG","5642, AG"
"Kanton Aargau, CH","Meienberg, AG","Bezirk Muri, AG","5643, AG"
"Kanton Aargau, CH","Alikon, AG","Bezirk Muri, AG","5643, AG"
"Kanton Aargau, CH","Sins, AG","Bezirk Muri, AG","5643, AG"
"Kanton Aargau, CH","Sins, AG","Bezirk Muri, AG","5643, AG"
"Kanton Aargau, CH","Auw, AG","Bezirk Muri, AG","5644, AG"
"Kanton Aargau, CH","Fenkrieden, AG","Bezirk Muri, AG","5645, AG"
"Kanton Aargau, CH","Aettenschwil, AG","Bezirk Muri, AG","5645, AG"
"Kanton Aargau, CH","Abtwil AG, AG","Bezirk Muri, AG","5646, AG"
"Kanton Aargau, CH","Oberrüti, AG","Bezirk Muri, AG","5647, AG"
"Kanton Aargau, CH","Dietwil, AG","Bezirk Muri, AG","6042, AG"
"Kanton Aargau, CH","Rottenschwil, AG","Bezirk Muri, AG","8919, AG"
"Kanton Aargau, CH","Kaiseraugst Liebrüti, AG","Bezirk Rheinfelden, AG","4303, AG"
"Kanton Aargau, CH","Kaiseraugst, AG","Bezirk Rheinfelden, AG","4303, AG"
"Kanton Aargau, CH","Olsberg, AG","Bezirk Rheinfelden, AG","4305, AG"
"Kanton Aargau, CH","Rheinfelden, AG","Bezirk Rheinfelden, AG","4310, AG"
"Kanton Aargau, CH","Rheinfelden 1, AG","Bezirk Rheinfelden, AG","4310, AG"
"Kanton Aargau, CH","Magden, AG","Bezirk Rheinfelden, AG","4312, AG"
"Kanton Aargau, CH","Möhlin, AG","Bezirk Rheinfelden, AG","4313, AG"
"Kanton Aargau, CH","Zeiningen, AG","Bezirk Rheinfelden, AG","4314, AG"
"Kanton Aargau, CH","Zuzgen, AG","Bezirk Rheinfelden, AG","4315, AG"
"Kanton Aargau, CH","Hellikon, AG","Bezirk Rheinfelden, AG","4316, AG"
"Kanton Aargau, CH","Wegenstetten, AG","Bezirk Rheinfelden, AG","4317, AG"
"Kanton Aargau, CH","Mumpf, AG","Bezirk Rheinfelden, AG","4322, AG"
"Kanton Aargau, CH","Wallbach, AG","Bezirk Rheinfelden, AG","4323, AG"
"Kanton Aargau, CH","Obermumpf, AG","Bezirk Rheinfelden, AG","4324, AG"
"Kanton Aargau, CH","Schupfart, AG","Bezirk Rheinfelden, AG","4325, AG"
"Kanton Aargau, CH","Stein AG, AG","Bezirk Rheinfelden, AG","4332, AG"
"Kanton Aargau, CH","Aarburg, AG","Bezirk Zofingen, AG","4663, AG"
"Kanton Aargau, CH","Oftringen 2, AG","Bezirk Zofingen, AG","4665, AG"
"Kanton Aargau, CH","Oftringen 1, AG","Bezirk Zofingen, AG","4665, AG"
"Kanton Aargau, CH","Oftringen, AG","Bezirk Zofingen, AG","4665, AG"
"Kanton Aargau, CH","Zofingen, AG","Bezirk Zofingen, AG","4800, AG"
"Kanton Aargau, CH","Zofingen, AG","Bezirk Zofingen, AG","4801, AG"
"Kanton Aargau, CH","Zofingen Ringier AG, AG","Bezirk Zofingen, AG","4801, AG"
"Kanton Aargau, CH","Strengelbach, AG","Bezirk Zofingen, AG","4802, AG"
"Kanton Aargau, CH","Vordemwald, AG","Bezirk Zofingen, AG","4803, AG"
"Kanton Aargau, CH","Brittnau, AG","Bezirk Zofingen, AG","4805, AG"
"Kanton Aargau, CH","Zofingen PostFinance, AG","Bezirk Zofingen, AG","4807, AG"
"Kanton Aargau, CH","Zofingen PF, AG","Bezirk Zofingen, AG","4807, AG"
"Kanton Aargau, CH","Zofingen PostFinance, AG","Bezirk Zofingen, AG","4808, AG"
"Kanton Aargau, CH","Zofingen PF, AG","Bezirk Zofingen, AG","4808, AG"
"Kanton Aargau, CH","Zofingen PF, AG","Bezirk Zofingen, AG","4809, AG"
"Kanton Aargau, CH","Zofingen PF UBS, AG","Bezirk Zofingen, AG","4809, AG"
"Kanton Aargau, CH","Zofingen PF UBS Verarb., AG","Bezirk Zofingen, AG","4809, AG"
"Kanton Aargau, CH","Zofingen Postfinance UBS, AG","Bezirk Zofingen, AG","4809, AG"
"Kanton Aargau, CH","Zofingen PF, AG","Bezirk Zofingen, AG","4810, AG"
"Kanton Aargau, CH","Mühlethal, AG","Bezirk Zofingen, AG","4812, AG"
"Kanton Aargau, CH","Uerkheim, AG","Bezirk Zofingen, AG","4813, AG"
"Kanton Aargau, CH","Bottenwil, AG","Bezirk Zofingen, AG","4814, AG"
"Kanton Aargau, CH","Rothrist, AG","Bezirk Zofingen, AG","4852, AG"
"Kanton Aargau, CH","Murgenthal, AG","Bezirk Zofingen, AG","4853, AG"
"Kanton Aargau, CH","Riken AG, AG","Bezirk Zofingen, AG","4853, AG"
"Kanton Aargau, CH","Murgenthal, AG","Bezirk Zofingen, AG","4853, AG"
"Kanton Aargau, CH","Glashütten, AG","Bezirk Zofingen, AG","4856, AG"
"Kanton Aargau, CH","Wittwil, AG","Bezirk Zofingen, AG","5053, AG"
"Kanton Aargau, CH","Staffelbach, AG","Bezirk Zofingen, AG","5053, AG"
"Kanton Aargau, CH","Kirchleerau-Moosleerau, AG","Bezirk Zofingen, AG","5054, AG"
"Kanton Aargau, CH","Kirchleerau, AG","Bezirk Zofingen, AG","5054, AG"
"Kanton Aargau, CH","Moosleerau, AG","Bezirk Zofingen, AG","5054, AG"
"Kanton Aargau, CH","Attelwil, AG","Bezirk Zofingen, AG","5056, AG"
"Kanton Aargau, CH","Reitnau, AG","Bezirk Zofingen, AG","5057, AG"
"Kanton Aargau, CH","Wiliberg, AG","Bezirk Zofingen, AG","5058, AG"
"Kanton Aargau, CH","Kölliken, AG","Bezirk Zofingen, AG","5742, AG"
"Kanton Aargau, CH","Safenwil, AG","Bezirk Zofingen, AG","5745, AG"
"Kanton Aargau, CH","Endingen, AG","Bezirk Zurzach, AG","5304, AG"
"Kanton Aargau, CH","Unterendingen, AG","Bezirk Zurzach, AG","5305, AG"
"Kanton Aargau, CH","Tegerfelden, AG","Bezirk Zurzach, AG","5306, AG"
"Kanton Aargau, CH","Döttingen, AG","Bezirk Zurzach, AG","5312, AG"
"Kanton Aargau, CH","Klingnau, AG","Bezirk Zurzach, AG","5313, AG"
"Kanton Aargau, CH","Kleindöttingen, AG","Bezirk Zurzach, AG","5314, AG"
"Kanton Aargau, CH","Böttstein, AG","Bezirk Zurzach, AG","5315, AG"
"Kanton Aargau, CH","Leuggern, AG","Bezirk Zurzach, AG","5316, AG"
"Kanton Aargau, CH","Hettenschwil, AG","Bezirk Zurzach, AG","5317, AG"
"Kanton Aargau, CH","Koblenz, AG","Bezirk Zurzach, AG","5322, AG"
"Kanton Aargau, CH","Rietheim, AG","Bezirk Zurzach, AG","5323, AG"
"Kanton Aargau, CH","Full-Reuenthal, AG","Bezirk Zurzach, AG","5324, AG"
"Kanton Aargau, CH","Leibstadt, AG","Bezirk Zurzach, AG","5325, AG"
"Kanton Aargau, CH","Bad Zurzach, AG","Bezirk Zurzach, AG","5330, AG"
"Kanton Aargau, CH","Rekingen AG, AG","Bezirk Zurzach, AG","5332, AG"
"Kanton Aargau, CH","Baldingen, AG","Bezirk Zurzach, AG","5333, AG"
"Kanton Aargau, CH","Böbikon, AG","Bezirk Zurzach, AG","5334, AG"
"Kanton Aargau, CH","Schneisingen, AG","Bezirk Zurzach, AG","5425, AG"
"Kanton Aargau, CH","Lengnau AG, AG","Bezirk Zurzach, AG","5426, AG"
"Kanton Aargau, CH","Siglistorf, AG","Bezirk Zurzach, AG","5462, AG"
"Kanton Aargau, CH","Wislikofen, AG","Bezirk Zurzach, AG","5463, AG"
"Kanton Aargau, CH","Rümikon AG, AG","Bezirk Zurzach, AG","5464, AG"
"Kanton Aargau, CH","Mellikon, AG","Bezirk Zurzach, AG","5465, AG"
"Kanton Aargau, CH","Kaiserstuhl AG, AG","Bezirk Zurzach, AG","5466, AG"
"Kanton Aargau, CH","Fisibach, AG","Bezirk Zurzach, AG","5467, AG"
"Kanton Appenzell Innerrhoden, CH","Appenzell Schlatt, AI","Appenzell Inner Rhodes, AI","9050, AI"
"Kanton Appenzell Innerrhoden, CH","Appenzell Steinegg, AI","Appenzell Inner Rhodes, AI","9050, AI"
"Kanton Appenzell Innerrhoden, CH","Appenzell Enggenhütten, AI","Appenzell Inner Rhodes, AI","9050, AI"
"Kanton Appenzell Innerrhoden, CH","Appenzell Meistersrüte, AI","Appenzell Inner Rhodes, AI","9050, AI"
"Kanton Appenzell Innerrhoden, CH","Appenzell, AI","Appenzell Inner Rhodes, AI","9050, AI"
"Kanton Appenzell Innerrhoden, CH","Appenzell Eggerstanden, AI","Appenzell Inner Rhodes, AI","9050, AI"
"Kanton Appenzell Innerrhoden, CH","Haslen AI, AI","Appenzell Inner Rhodes, AI","9054, AI"
"Kanton Appenzell Innerrhoden, CH","Wasserauen, AI","Appenzell Inner Rhodes, AI","9057, AI"
"Kanton Appenzell Innerrhoden, CH","Schwende, AI","Appenzell Inner Rhodes, AI","9057, AI"
"Kanton Appenzell Innerrhoden, CH","Weissbad, AI","Appenzell Inner Rhodes, AI","9057, AI"
"Kanton Appenzell Innerrhoden, CH","Brülisau, AI","Appenzell Inner Rhodes, AI","9058, AI"
"Kanton Appenzell Innerrhoden, CH","Jakobsbad, AI","Appenzell Inner Rhodes, AI","9108, AI"
"Kanton Appenzell Innerrhoden, CH","Gonten, AI","Appenzell Inner Rhodes, AI","9108, AI"
"Kanton Appenzell Innerrhoden, CH","Gontenbad, AI","Appenzell Inner Rhodes, AI","9108, AI"
"Kanton Appenzell Innerrhoden, CH","Oberegg, AI","Appenzell Inner Rhodes, AI","9413, AI"
"Kanton Appenzell Innerrhoden, CH","Oberegg, AI","Appenzell Inner Rhodes, AI","9413, AI"
"Kanton Appenzell Innerrhoden, CH","Büriswilen, AI","Appenzell Inner Rhodes, AI","9442, AI"
"Kanton Appenzell Ausserrhoden, CH","Stein AR, AR","Bezirk Hinterland, AR","9063, AR"
"Kanton Appenzell Ausserrhoden, CH","Hundwil, AR","Bezirk Hinterland, AR","9064, AR"
"Kanton Appenzell Ausserrhoden, CH","Herisau, AR","Bezirk Hinterland, AR","9100, AR"
"Kanton Appenzell Ausserrhoden, CH","Herisau, AR","Bezirk Hinterland, AR","9102, AR"
"Kanton Appenzell Ausserrhoden, CH","Schwellbrunn, AR","Bezirk Hinterland, AR","9103, AR"
"Kanton Appenzell Ausserrhoden, CH","Waldstatt, AR","Bezirk Hinterland, AR","9104, AR"
