state,city,town,zip
"Møre og Romsdal, NO","Kristiansund N, NO","Kristiansund, NO","6547, NO"
"Møre og Romsdal, NO","Kristiansund N, NO","Kristiansund, NO","6548, NO"
"Møre og Romsdal, NO","Kristiansund N, NO","Kristiansund, NO","6549, NO"
"Møre og Romsdal, NO","Vistdal, NO","Molde, NO","6364, NO"
"Møre og Romsdal, NO","Vistdal, NO","Molde, NO","6365, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6401, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6402, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6403, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6404, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6405, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6407, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6410, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6411, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6412, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6413, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6414, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6415, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6416, NO"
"Møre og Romsdal, NO","Sekken, NO","Molde, NO","6418, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6419, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6421, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6422, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6423, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6425, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6429, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6434, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6435, NO"
"Møre og Romsdal, NO","Molde, NO","Molde, NO","6436, NO"
"Møre og Romsdal, NO","Hjelset, NO","Molde, NO","6450, NO"
"Møre og Romsdal, NO","Kleive, NO","Molde, NO","6452, NO"
"Møre og Romsdal, NO","Kleive, NO","Molde, NO","6453, NO"
"Møre og Romsdal, NO","Hjelset, NO","Molde, NO","6454, NO"
"Møre og Romsdal, NO","Kortgarden, NO","Molde, NO","6455, NO"
"Møre og Romsdal, NO","Skåla, NO","Molde, NO","6456, NO"
"Møre og Romsdal, NO","Bolsøya, NO","Molde, NO","6457, NO"
"Møre og Romsdal, NO","Skåla, NO","Molde, NO","6458, NO"
"Møre og Romsdal, NO","Eidsvåg I Romsdal, NO","Molde, NO","6460, NO"
"Møre og Romsdal, NO","Eidsvåg I Romsdal, NO","Molde, NO","6461, NO"
"Møre og Romsdal, NO","Raudsand, NO","Molde, NO","6462, NO"
"Møre og Romsdal, NO","Eresfjord, NO","Molde, NO","6470, NO"
"Møre og Romsdal, NO","Eresfjord, NO","Molde, NO","6471, NO"
"Møre og Romsdal, NO","Eikesdal, NO","Molde, NO","6472, NO"
"Møre og Romsdal, NO","Midsund, NO","Molde, NO","6475, NO"
"Møre og Romsdal, NO","Midsund, NO","Molde, NO","6476, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6001, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6002, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6003, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6004, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6005, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6006, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6007, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6008, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6009, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6010, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6011, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6012, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6013, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6014, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6015, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6016, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6017, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6018, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6019, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6020, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6021, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6022, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6023, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6024, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6025, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6026, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6028, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6044, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6045, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6046, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6047, NO"
"Møre og Romsdal, NO","Ålesund, NO","Ålesund, NO","6048, NO"
"Møre og Romsdal, NO","Ellingsøy, NO","Ålesund, NO","6057, NO"
"Møre og Romsdal, NO","Ørskog, NO","Ålesund, NO","6240, NO"
"Møre og Romsdal, NO","Ørskog, NO","Ålesund, NO","6249, NO"
"Møre og Romsdal, NO","Skodje, NO","Ålesund, NO","6260, NO"
"Møre og Romsdal, NO","Skodje, NO","Ålesund, NO","6263, NO"
"Møre og Romsdal, NO","Tennfjord, NO","Ålesund, NO","6264, NO"
"Møre og Romsdal, NO","Vatne, NO","Ålesund, NO","6265, NO"
"Møre og Romsdal, NO","Brattvåg, NO","Ålesund, NO","6270, NO"
"Møre og Romsdal, NO","Hildre, NO","Ålesund, NO","6272, NO"
"Møre og Romsdal, NO","Søvik, NO","Ålesund, NO","6280, NO"
"Møre og Romsdal, NO","Søvik, NO","Ålesund, NO","6281, NO"
"Møre og Romsdal, NO","Brattvåg, NO","Ålesund, NO","6282, NO"
"Møre og Romsdal, NO","Vatne, NO","Ålesund, NO","6283, NO"
"Møre og Romsdal, NO","Storekalvøy, NO","Ålesund, NO","6285, NO"
"Møre og Romsdal, NO","Haramsøy, NO","Ålesund, NO","6290, NO"
"Møre og Romsdal, NO","Haramsøy, NO","Ålesund, NO","6291, NO"
"Møre og Romsdal, NO","Kjerstad, NO","Ålesund, NO","6292, NO"
"Møre og Romsdal, NO","Longva, NO","Ålesund, NO","6293, NO"
"Møre og Romsdal, NO","Fjørtoft, NO","Ålesund, NO","6294, NO"
"Møre og Romsdal, NO","Ona, NO","Ålesund, NO","6483, NO"
"Møre og Romsdal, NO","Sandøy, NO","Ålesund, NO","6484, NO"
"Møre og Romsdal, NO","Harøy, NO","Ålesund, NO","6485, NO"
"Møre og Romsdal, NO","Harøy, NO","Ålesund, NO","6487, NO"
"Møre og Romsdal, NO","Myklebost, NO","Ålesund, NO","6488, NO"
"Møre og Romsdal, NO","Syvde, NO","Vanylven, NO","6138, NO"
"Møre og Romsdal, NO","Fiskå, NO","Vanylven, NO","6139, NO"
"Møre og Romsdal, NO","Syvde, NO","Vanylven, NO","6140, NO"
"Møre og Romsdal, NO","Rovde, NO","Vanylven, NO","6141, NO"
"Møre og Romsdal, NO","Eidså, NO","Vanylven, NO","6142, NO"
"Møre og Romsdal, NO","Fiskå, NO","Vanylven, NO","6143, NO"
"Møre og Romsdal, NO","Sylte, NO","Vanylven, NO","6144, NO"
"Møre og Romsdal, NO","Åheim, NO","Vanylven, NO","6146, NO"
"Møre og Romsdal, NO","Åheim, NO","Vanylven, NO","6147, NO"
"Møre og Romsdal, NO","Åram, NO","Vanylven, NO","6149, NO"
"Møre og Romsdal, NO","Gjerdsvika, NO","Sande, NO","6078, NO"
"Møre og Romsdal, NO","Gursken, NO","Sande, NO","6082, NO"
"Møre og Romsdal, NO","Gjerdsvika, NO","Sande, NO","6083, NO"
"Møre og Romsdal, NO","Larsnes, NO","Sande, NO","6084, NO"
"Møre og Romsdal, NO","Larsnes, NO","Sande, NO","6085, NO"
"Møre og Romsdal, NO","Kvamsøy, NO","Sande, NO","6086, NO"
"Møre og Romsdal, NO","Kvamsøy, NO","Sande, NO","6087, NO"
"Møre og Romsdal, NO","Sandshamn, NO","Sande, NO","6088, NO"
"Møre og Romsdal, NO","Sandshamn, NO","Sande, NO","6089, NO"
"Møre og Romsdal, NO","Tjørvåg, NO","Herøy (Møre Og Romsdal), NO","6070, NO"
"Møre og Romsdal, NO","Moltustranda, NO","Herøy (Møre Og Romsdal), NO","6075, NO"
"Møre og Romsdal, NO","Moltustranda, NO","Herøy (Møre Og Romsdal), NO","6076, NO"
"Møre og Romsdal, NO","Gurskøy, NO","Herøy (Møre Og Romsdal), NO","6079, NO"
"Møre og Romsdal, NO","Gurskøy, NO","Herøy (Møre Og Romsdal), NO","6080, NO"
"Møre og Romsdal, NO","Fosnavåg, NO","Herøy (Møre Og Romsdal), NO","6090, NO"
"Møre og Romsdal, NO","Fosnavåg, NO","Herøy (Møre Og Romsdal), NO","6091, NO"
"Møre og Romsdal, NO","Fosnavåg, NO","Herøy (Møre Og Romsdal), NO","6092, NO"
"Møre og Romsdal, NO","Leinøy, NO","Herøy (Møre Og Romsdal), NO","6094, NO"
"Møre og Romsdal, NO","Bølandet, NO","Herøy (Møre Og Romsdal), NO","6095, NO"
"Møre og Romsdal, NO","Runde, NO","Herøy (Møre Og Romsdal), NO","6096, NO"
"Møre og Romsdal, NO","Nerlandsøy, NO","Herøy (Møre Og Romsdal), NO","6098, NO"
"Møre og Romsdal, NO","Fosnavåg, NO","Herøy (Møre Og Romsdal), NO","6099, NO"
"Møre og Romsdal, NO","Haddal, NO","Ulstein, NO","6064, NO"
"Møre og Romsdal, NO","Ulsteinvik, NO","Ulstein, NO","6065, NO"
"Møre og Romsdal, NO","Ulsteinvik, NO","Ulstein, NO","6067, NO"
"Møre og Romsdal, NO","Eiksund, NO","Ulstein, NO","6068, NO"
"Møre og Romsdal, NO","Hareid, NO","Hareid, NO","6060, NO"
"Møre og Romsdal, NO","Brandal, NO","Hareid, NO","6062, NO"
"Møre og Romsdal, NO","Hjørungavåg, NO","Hareid, NO","6063, NO"
"Møre og Romsdal, NO","Hareid, NO","Hareid, NO","6069, NO"
"Møre og Romsdal, NO","Ørsta, NO","Ørsta, NO","6150, NO"
"Møre og Romsdal, NO","Ørsta, NO","Ørsta, NO","6151, NO"
"Møre og Romsdal, NO","Ørsta, NO","Ørsta, NO","6152, NO"
"Møre og Romsdal, NO","Ørsta, NO","Ørsta, NO","6153, NO"
"Møre og Romsdal, NO","Ørsta, NO","Ørsta, NO","6154, NO"
"Møre og Romsdal, NO","Ørsta, NO","Ørsta, NO","6155, NO"
"Møre og Romsdal, NO","Ørsta, NO","Ørsta, NO","6156, NO"
"Møre og Romsdal, NO","Hovdebygda, NO","Ørsta, NO","6160, NO"
"Møre og Romsdal, NO","Hovdebygda, NO","Ørsta, NO","6161, NO"
"Møre og Romsdal, NO","Sæbø, NO","Ørsta, NO","6165, NO"
"Møre og Romsdal, NO","Sæbø, NO","Ørsta, NO","6166, NO"
"Møre og Romsdal, NO","Vartdal, NO","Ørsta, NO","6170, NO"
"Møre og Romsdal, NO","Vartdal, NO","Ørsta, NO","6171, NO"
"Møre og Romsdal, NO","Barstadvik, NO","Ørsta, NO","6174, NO"
"Møre og Romsdal, NO","Trandal, NO","Ørsta, NO","6183, NO"
"Møre og Romsdal, NO","Storestandal, NO","Ørsta, NO","6184, NO"
"Møre og Romsdal, NO","Norangsfjorden, NO","Ørsta, NO","6196, NO"
"Møre og Romsdal, NO","Stranda, NO","Stranda, NO","6200, NO"
"Møre og Romsdal, NO","Stranda, NO","Stranda, NO","6201, NO"
"Møre og Romsdal, NO","Liabygda, NO","Stranda, NO","6212, NO"
"Møre og Romsdal, NO","Geiranger, NO","Stranda, NO","6216, NO"
"Møre og Romsdal, NO","Geiranger, NO","Stranda, NO","6217, NO"
"Møre og Romsdal, NO","Hellesylt, NO","Stranda, NO","6218, NO"
"Møre og Romsdal, NO","Hellesylt, NO","Stranda, NO","6219, NO"
"Møre og Romsdal, NO","Straumgjerde, NO","Sykkylven, NO","6220, NO"
"Møre og Romsdal, NO","Ikornnes, NO","Sykkylven, NO","6222, NO"
"Møre og Romsdal, NO","Ikornnes, NO","Sykkylven, NO","6223, NO"
"Møre og Romsdal, NO","Hundeidvik, NO","Sykkylven, NO","6224, NO"
"Møre og Romsdal, NO","Sykkylven, NO","Sykkylven, NO","6230, NO"
"Møre og Romsdal, NO","Straumgjerde, NO","Sykkylven, NO","6238, NO"
"Møre og Romsdal, NO","Sykkylven, NO","Sykkylven, NO","6239, NO"
"Møre og Romsdal, NO","Langevåg, NO","Sula, NO","6030, NO"
"Møre og Romsdal, NO","Eidsnes, NO","Sula, NO","6034, NO"
"Møre og Romsdal, NO","Fiskarstrand, NO","Sula, NO","6035, NO"
"Møre og Romsdal, NO","Mauseidvåg, NO","Sula, NO","6036, NO"
"Møre og Romsdal, NO","Eidsnes, NO","Sula, NO","6037, NO"
"Møre og Romsdal, NO","Fiskarstrand, NO","Sula, NO","6038, NO"
"Møre og Romsdal, NO","Langevåg, NO","Sula, NO","6039, NO"
"Møre og Romsdal, NO","Vigra, NO","Giske, NO","6040, NO"
"Møre og Romsdal, NO","Valderøya, NO","Giske, NO","6050, NO"
"Møre og Romsdal, NO","Giske, NO","Giske, NO","6052, NO"
"Møre og Romsdal, NO","Godøya, NO","Giske, NO","6054, NO"
"Møre og Romsdal, NO","Godøya, NO","Giske, NO","6055, NO"
"Møre og Romsdal, NO","Valderøya, NO","Giske, NO","6058, NO"
"Møre og Romsdal, NO","Vigra, NO","Giske, NO","6059, NO"
"Møre og Romsdal, NO","Fiksdal, NO","Vestnes, NO","6389, NO"
"Møre og Romsdal, NO","Vestnes, NO","Vestnes, NO","6390, NO"
"Møre og Romsdal, NO","Tresfjord, NO","Vestnes, NO","6391, NO"
"Møre og Romsdal, NO","Vikebukt, NO","Vestnes, NO","6392, NO"
"Møre og Romsdal, NO","Tomrefjord, NO","Vestnes, NO","6393, NO"
"Møre og Romsdal, NO","Fiksdal, NO","Vestnes, NO","6394, NO"
"Møre og Romsdal, NO","Rekdal, NO","Vestnes, NO","6395, NO"
"Møre og Romsdal, NO","Vikebukt, NO","Vestnes, NO","6396, NO"
"Møre og Romsdal, NO","Tresfjord, NO","Vestnes, NO","6397, NO"
"Møre og Romsdal, NO","Tomrefjord, NO","Vestnes, NO","6398, NO"
"Møre og Romsdal, NO","Vestnes, NO","Vestnes, NO","6399, NO"
"Møre og Romsdal, NO","Åndalsnes, NO","Rauma, NO","6300, NO"
"Møre og Romsdal, NO","Åndalsnes, NO","Rauma, NO","6301, NO"
"Møre og Romsdal, NO","Veblungsnes, NO","Rauma, NO","6310, NO"
"Møre og Romsdal, NO","Innfjorden, NO","Rauma, NO","6315, NO"
"Møre og Romsdal, NO","Isfjorden, NO","Rauma, NO","6320, NO"
"Møre og Romsdal, NO","Verma, NO","Rauma, NO","6330, NO"
"Møre og Romsdal, NO","Verma, NO","Rauma, NO","6331, NO"
"Møre og Romsdal, NO","Isfjorden, NO","Rauma, NO","6339, NO"
"Møre og Romsdal, NO","Eidsbygda, NO","Rauma, NO","6350, NO"
"Møre og Romsdal, NO","Åfarnes, NO","Rauma, NO","6360, NO"
"Møre og Romsdal, NO","Åfarnes, NO","Rauma, NO","6361, NO"
"Møre og Romsdal, NO","Mittet, NO","Rauma, NO","6363, NO"
"Møre og Romsdal, NO","Måndalen, NO","Rauma, NO","6385, NO"
"Møre og Romsdal, NO","Måndalen, NO","Rauma, NO","6386, NO"
"Møre og Romsdal, NO","Vågstranda, NO","Rauma, NO","6387, NO"
"Møre og Romsdal, NO","Vågstranda, NO","Rauma, NO","6388, NO"
"Møre og Romsdal, NO","Molde, NO","Aukra, NO","6409, NO"
"Møre og Romsdal, NO","Aukra, NO","Aukra, NO","6480, NO"
"Møre og Romsdal, NO","Aukra, NO","Aukra, NO","6481, NO"
"Møre og Romsdal, NO","Orten, NO","Aukra, NO","6486, NO"
"Møre og Romsdal, NO","Averøy, NO","Averøy, NO","6530, NO"
"Møre og Romsdal, NO","Averøy, NO","Averøy, NO","6531, NO"
"Møre og Romsdal, NO","Averøy, NO","Averøy, NO","6532, NO"
"Møre og Romsdal, NO","Averøy, NO","Averøy, NO","6533, NO"
"Møre og Romsdal, NO","Averøy, NO","Averøy, NO","6538, NO"
"Møre og Romsdal, NO","Averøy, NO","Averøy, NO","6539, NO"
"Møre og Romsdal, NO","Batnfjordsøra, NO","Gjemnes, NO","6631, NO"
"Møre og Romsdal, NO","Batnfjordsøra, NO","Gjemnes, NO","6632, NO"
"Møre og Romsdal, NO","Gjemnes, NO","Gjemnes, NO","6633, NO"
"Møre og Romsdal, NO","Angvik, NO","Gjemnes, NO","6636, NO"
"Møre og Romsdal, NO","Flemma, NO","Gjemnes, NO","6637, NO"
"Møre og Romsdal, NO","Osmarka, NO","Gjemnes, NO","6638, NO"
"Møre og Romsdal, NO","Torvikbukt, NO","Gjemnes, NO","6639, NO"
"Møre og Romsdal, NO","Torvikbukt, NO","Gjemnes, NO","6641, NO"
"Møre og Romsdal, NO","Tingvoll, NO","Tingvoll, NO","6627, NO"
"Møre og Romsdal, NO","Meisingset, NO","Tingvoll, NO","6628, NO"
"Møre og Romsdal, NO","Torjulvågen, NO","Tingvoll, NO","6629, NO"
"Møre og Romsdal, NO","Tingvoll, NO","Tingvoll, NO","6630, NO"
"Møre og Romsdal, NO","Øydegard, NO","Tingvoll, NO","6670, NO"
"Møre og Romsdal, NO","Øydegard, NO","Tingvoll, NO","6671, NO"
"Møre og Romsdal, NO","Kvisvik, NO","Tingvoll, NO","6674, NO"
"Møre og Romsdal, NO","Sunndalsøra, NO","Sunndal, NO","6600, NO"
"Møre og Romsdal, NO","Sunndalsøra, NO","Sunndal, NO","6601, NO"
"Møre og Romsdal, NO","Øksendal, NO","Sunndal, NO","6610, NO"
"Møre og Romsdal, NO","Furugrenda, NO","Sunndal, NO","6611, NO"
"Møre og Romsdal, NO","Grøa, NO","Sunndal, NO","6612, NO"
"Møre og Romsdal, NO","Gjøra, NO","Sunndal, NO","6613, NO"
"Møre og Romsdal, NO","Gjøra, NO","Sunndal, NO","6614, NO"
"Møre og Romsdal, NO","Ålvundeid, NO","Sunndal, NO","6620, NO"
"Møre og Romsdal, NO","Ålvundfjord, NO","Sunndal, NO","6622, NO"
"Møre og Romsdal, NO","Ålvundfjord, NO","Sunndal, NO","6623, NO"
"Møre og Romsdal, NO","Kvanne, NO","Surnadal, NO","6640, NO"
"Møre og Romsdal, NO","Stangvik, NO","Surnadal, NO","6642, NO"
"Møre og Romsdal, NO","Bøfjorden, NO","Surnadal, NO","6643, NO"
"Møre og Romsdal, NO","Bæverfjord, NO","Surnadal, NO","6644, NO"
"Møre og Romsdal, NO","Todalen, NO","Surnadal, NO","6645, NO"
"Møre og Romsdal, NO","Surnadal, NO","Surnadal, NO","6650, NO"
"Møre og Romsdal, NO","Surnadal, NO","Surnadal, NO","6652, NO"
"Møre og Romsdal, NO","Øvre Surnadal, NO","Surnadal, NO","6653, NO"
"Møre og Romsdal, NO","Vindøla, NO","Surnadal, NO","6655, NO"
"Møre og Romsdal, NO","Surnadal, NO","Surnadal, NO","6656, NO"
"Møre og Romsdal, NO","Smøla, NO","Smøla, NO","6570, NO"
"Møre og Romsdal, NO","Smøla, NO","Smøla, NO","6571, NO"
"Møre og Romsdal, NO","Tustna, NO","Aure, NO","6590, NO"
"Møre og Romsdal, NO","Tustna, NO","Aure, NO","6591, NO"
"Møre og Romsdal, NO","Aure, NO","Aure, NO","6689, NO"
"Møre og Romsdal, NO","Aure, NO","Aure, NO","6690, NO"
"Møre og Romsdal, NO","Mjosundet, NO","Aure, NO","6693, NO"
"Møre og Romsdal, NO","Foldfjorden, NO","Aure, NO","6694, NO"
"Møre og Romsdal, NO","Vihals, NO","Aure, NO","6697, NO"
"Møre og Romsdal, NO","Lesund, NO","Aure, NO","6698, NO"
"Møre og Romsdal, NO","Kjørsvikbugen, NO","Aure, NO","6699, NO"
"Møre og Romsdal, NO","Volda, NO","Volda, NO","6100, NO"
"Møre og Romsdal, NO","Volda, NO","Volda, NO","6101, NO"
"Møre og Romsdal, NO","Volda, NO","Volda, NO","6102, NO"
"Møre og Romsdal, NO","Volda, NO","Volda, NO","6103, NO"
"Møre og Romsdal, NO","Volda, NO","Volda, NO","6104, NO"
"Møre og Romsdal, NO","Volda, NO","Volda, NO","6105, NO"
"Møre og Romsdal, NO","Volda, NO","Volda, NO","6106, NO"
"Møre og Romsdal, NO","Austefjorden, NO","Volda, NO","6110, NO"
"Møre og Romsdal, NO","Folkestad, NO","Volda, NO","6120, NO"
"Møre og Romsdal, NO","Lauvstad, NO","Volda, NO","6133, NO"
"Møre og Romsdal, NO","Lauvstad, NO","Volda, NO","6134, NO"
"Møre og Romsdal, NO","Bjørke, NO","Volda, NO","6190, NO"
"Møre og Romsdal, NO","Hornindal, NO","Volda, NO","6761, NO"
"Møre og Romsdal, NO","Hornindal, NO","Volda, NO","6763, NO"
"Møre og Romsdal, NO","Valldal, NO","Fjord , NO","6210, NO"
"Møre og Romsdal, NO","Valldal, NO","Fjord , NO","6211, NO"
"Møre og Romsdal, NO","Tafjord, NO","Fjord , NO","6213, NO"
"Møre og Romsdal, NO","Norddal, NO","Fjord , NO","6214, NO"
"Møre og Romsdal, NO","Eidsdal, NO","Fjord , NO","6215, NO"
"Møre og Romsdal, NO","Stordal, NO","Fjord , NO","6250, NO"
"Møre og Romsdal, NO","Eidsdal, NO","Fjord , NO","6255, NO"
"Møre og Romsdal, NO","Stordal, NO","Fjord , NO","6259, NO"
"Møre og Romsdal, NO","Aureosen, NO","Hustadvika, NO","6408, NO"
"Møre og Romsdal, NO","Bud, NO","Hustadvika, NO","6430, NO"
"Møre og Romsdal, NO","Bud, NO","Hustadvika, NO","6431, NO"
"Møre og Romsdal, NO","Hustad, NO","Hustadvika, NO","6433, NO"
"Møre og Romsdal, NO","Elnesvågen, NO","Hustadvika, NO","6440, NO"
"Møre og Romsdal, NO","Tornes I Romsdal, NO","Hustadvika, NO","6443, NO"
"Møre og Romsdal, NO","Farstad, NO","Hustadvika, NO","6444, NO"
"Møre og Romsdal, NO","Malmefjorden, NO","Hustadvika, NO","6445, NO"
"Møre og Romsdal, NO","Farstad, NO","Hustadvika, NO","6446, NO"
"Møre og Romsdal, NO","Elnesvågen, NO","Hustadvika, NO","6447, NO"
"Møre og Romsdal, NO","Eide, NO","Hustadvika, NO","6490, NO"
"Møre og Romsdal, NO","Lyngstad, NO","Hustadvika, NO","6493, NO"
"Møre og Romsdal, NO","Vevang, NO","Hustadvika, NO","6494, NO"
"Møre og Romsdal, NO","Eide, NO","Hustadvika, NO","6499, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8001, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8002, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8003, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8004, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8005, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8006, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8007, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8008, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8009, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8010, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8011, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8012, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8013, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8014, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8015, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8016, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8019, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8020, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8021, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8022, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8023, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8026, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8027, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8028, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8029, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8030, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8031, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8037, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8038, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8041, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8047, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8048, NO"
"Nordland, NO","Bodø, NO","Bodø, NO","8049, NO"
