state,city,zip
"Bay of Plenty, NZ","Omokoroa Beach, NZ","3154, NZ"
"Bay of Plenty, NZ","Whakatane, NZ","3158, NZ"
"Bay of Plenty, NZ","Poroporo, NZ","3159, NZ"
"Bay of Plenty, NZ","Edgecumbe, NZ","3160, NZ"
"Bay of Plenty, NZ","Ohope Beach, NZ","3161, NZ"
"Bay of Plenty, NZ","Opotiki, NZ","3162, NZ"
"Bay of Plenty, NZ","Taneatua, NZ","3163, NZ"
"Bay of Plenty, NZ","Waimana, NZ","3164, NZ"
"Bay of Plenty, NZ","Te Teko, NZ","3167, NZ"
"Bay of Plenty, NZ","Matata, NZ","3168, NZ"
"Bay of Plenty, NZ","Kawerau, NZ","3169, NZ"
"Bay of Plenty, NZ","Lower Kaimai, NZ","3171, NZ"
"Bay of Plenty, NZ","Omokoroa Beach, NZ","3172, NZ"
"Bay of Plenty, NZ","Oropi, NZ","3173, NZ"
"Bay of Plenty, NZ","Upper Papamoa, NZ","3175, NZ"
"Bay of Plenty, NZ","Whakamarama, NZ","3176, NZ"
"Bay of Plenty, NZ","Athenree, NZ","3177, NZ"
"Bay of Plenty, NZ","Katikati, NZ","3178, NZ"
"Bay of Plenty, NZ","Te Puke, NZ","3182, NZ"
"Bay of Plenty, NZ","Upper Papamoa, NZ","3183, NZ"
"Bay of Plenty, NZ","Ohinepanea, NZ","3186, NZ"
"Bay of Plenty, NZ","Papamoa, NZ","3187, NZ"
"Bay of Plenty, NZ","Ngawaro, NZ","3188, NZ"
"Bay of Plenty, NZ","Paengaroa, NZ","3189, NZ"
"Bay of Plenty, NZ","Otangihaku, NZ","3191, NZ"
"Bay of Plenty, NZ","Kawerau, NZ","3192, NZ"
"Bay of Plenty, NZ","Edgecumbe, NZ","3193, NZ"
"Bay of Plenty, NZ","Awakaponga, NZ","3194, NZ"
"Bay of Plenty, NZ","Waimana, NZ","3196, NZ"
"Bay of Plenty, NZ","Toatoa, NZ","3197, NZ"
"Bay of Plenty, NZ","Waimana, NZ","3198, NZ"
"Bay of Plenty, NZ","Omaio, NZ","3199, NZ"
"Bay of Plenty, NZ","Kaimai, NZ","3473, NZ"
"Bay of Plenty, NZ","Waihi Beach, NZ","3611, NZ"
"Bay of Plenty, NZ","Waihi Beach, NZ","3642, NZ"
"Canterbury, NZ","Kekerengu, NZ","7260, NZ"
"Canterbury, NZ","Cheviot, NZ","7310, NZ"
"Canterbury, NZ","Waiau, NZ","7332, NZ"
"Canterbury, NZ","Hanmer Springs, NZ","7334, NZ"
"Canterbury, NZ","Kaikoura Suburban, NZ","7340, NZ"
"Canterbury, NZ","Cheviot, NZ","7341, NZ"
"Canterbury, NZ","Waiau, NZ","7343, NZ"
"Canterbury, NZ","Culverden, NZ","7345, NZ"
"Canterbury, NZ","Hawarden, NZ","7348, NZ"
"Canterbury, NZ","Hanmer Springs, NZ","7360, NZ"
"Canterbury, NZ","Charwell Forks, NZ","7373, NZ"
"Canterbury, NZ","Goose Bay, NZ","7374, NZ"
"Canterbury, NZ","Waiau, NZ","7379, NZ"
"Canterbury, NZ","Spotswood, NZ","7381, NZ"
"Canterbury, NZ","Ethelton, NZ","7382, NZ"
"Canterbury, NZ","Domett, NZ","7383, NZ"
"Canterbury, NZ","Hawkeswood, NZ","7384, NZ"
"Canterbury, NZ","Masons Flat, NZ","7385, NZ"
"Canterbury, NZ","Tormore, NZ","7387, NZ"
"Canterbury, NZ","Rotherham, NZ","7391, NZ"
"Canterbury, NZ","Hanmer Springs, NZ","7392, NZ"
"Canterbury, NZ","Hanmer Springs, NZ","7395, NZ"
"Canterbury, NZ","Bells, NZ","7400, NZ"
"Canterbury, NZ","Waikuku Beach, NZ","7402, NZ"
"Canterbury, NZ","Amberley, NZ","7410, NZ"
"Canterbury, NZ","Waikari, NZ","7420, NZ"
"Canterbury, NZ","Oxford, NZ","7430, NZ"
"Canterbury, NZ","Bells, NZ","7440, NZ"
"Canterbury, NZ","Amberley, NZ","7441, NZ"
"Canterbury, NZ","Waikari, NZ","7442, NZ"
"Canterbury, NZ","Oxford, NZ","7443, NZ"
"Canterbury, NZ","Cust, NZ","7444, NZ"
"Canterbury, NZ","Sefton, NZ","7445, NZ"
"Canterbury, NZ","Leithfield, NZ","7446, NZ"
"Canterbury, NZ","Waipara, NZ","7447, NZ"
"Canterbury, NZ","Waikuku Beach, NZ","7448, NZ"
"Canterbury, NZ","West Eyreton, NZ","7471, NZ"
"Canterbury, NZ","North Loburn, NZ","7472, NZ"
"Canterbury, NZ","Waikuku, NZ","7473, NZ"
"Canterbury, NZ","North Loburn, NZ","7474, NZ"
"Canterbury, NZ","Amberley, NZ","7481, NZ"
"Canterbury, NZ","Waipara, NZ","7482, NZ"
"Canterbury, NZ","Omihi, NZ","7483, NZ"
"Canterbury, NZ","Waikari, NZ","7491, NZ"
"Canterbury, NZ","Oxford, NZ","7495, NZ"
"Canterbury, NZ","Sheffield, NZ","7500, NZ"
"Canterbury, NZ","Darfield, NZ","7510, NZ"
"Canterbury, NZ","Akaroa, NZ","7520, NZ"
"Canterbury, NZ","Sheffield, NZ","7540, NZ"
"Canterbury, NZ","Darfield, NZ","7541, NZ"
"Canterbury, NZ","Akaroa, NZ","7542, NZ"
"Canterbury, NZ","Kirwee, NZ","7543, NZ"
"Canterbury, NZ","Hororata, NZ","7544, NZ"
"Canterbury, NZ","Duvauchelle, NZ","7545, NZ"
"Canterbury, NZ","Little River, NZ","7546, NZ"
"Canterbury, NZ","Doyleston, NZ","7548, NZ"
"Canterbury, NZ","Hawkins, NZ","7571, NZ"
"Canterbury, NZ","Lake Coleridge, NZ","7572, NZ"
"Canterbury, NZ","Craigieburn, NZ","7580, NZ"
"Canterbury, NZ","Akaroa, NZ","7581, NZ"
"Canterbury, NZ","Wainui, NZ","7582, NZ"
"Canterbury, NZ","Robinsons Bay, NZ","7583, NZ"
"Canterbury, NZ","Ataahua, NZ","7591, NZ"
"Canterbury, NZ","Burnham, NZ","7600, NZ"
"Canterbury, NZ","Southbridge, NZ","7602, NZ"
"Canterbury, NZ","Prebbleton, NZ","7604, NZ"
"Canterbury, NZ","Lincoln, NZ","7608, NZ"
"Canterbury, NZ","Woodend, NZ","7610, NZ"
"Canterbury, NZ","Rolleston, NZ","7614, NZ"
"Canterbury, NZ","Springston, NZ","7616, NZ"
"Canterbury, NZ","Kaiapoi, NZ","7630, NZ"
"Canterbury, NZ","Leeston, NZ","7632, NZ"
"Canterbury, NZ","Lincoln, NZ","7640, NZ"
"Canterbury, NZ","Woodend, NZ","7641, NZ"
"Canterbury, NZ","Southbridge, NZ","7642, NZ"
"Canterbury, NZ","Rolleston, NZ","7643, NZ"
"Canterbury, NZ","Kaiapoi, NZ","7644, NZ"
"Canterbury, NZ","Tai Tapu, NZ","7645, NZ"
"Canterbury, NZ","Coalgate, NZ","7646, NZ"
"Canterbury, NZ","Lincoln, NZ","7647, NZ"
"Canterbury, NZ","Springfield, NZ","7649, NZ"
"Canterbury, NZ","Leeston, NZ","7656, NZ"
"Canterbury, NZ","Dunsandel, NZ","7657, NZ"
"Canterbury, NZ","Coutts Island, NZ","7670, NZ"
"Canterbury, NZ","Aylesbury, NZ","7671, NZ"
"Canterbury, NZ","Motukarara, NZ","7672, NZ"
"Canterbury, NZ","Whitecliffs, NZ","7673, NZ"
"Canterbury, NZ","Springston South, NZ","7674, NZ"
"Canterbury, NZ","Rolleston, NZ","7675, NZ"
"Canterbury, NZ","Templeton, NZ","7676, NZ"
"Canterbury, NZ","Springfield, NZ","7681, NZ"
"Canterbury, NZ","Dunsandel, NZ","7682, NZ"
"Canterbury, NZ","Southbridge, NZ","7683, NZ"
"Canterbury, NZ","Flaxton, NZ","7691, NZ"
"Canterbury, NZ","Wetheral, NZ","7692, NZ"
"Canterbury, NZ","Allenton, NZ","7700, NZ"
"Canterbury, NZ","Rakaia, NZ","7710, NZ"
"Canterbury, NZ","Methven, NZ","7730, NZ"
"Canterbury, NZ","Hampstead, NZ","7740, NZ"
"Canterbury, NZ","Tinwald, NZ","7741, NZ"
"Canterbury, NZ","Allenton, NZ","7742, NZ"
"Canterbury, NZ","Rakaia, NZ","7743, NZ"
"Canterbury, NZ","Methven, NZ","7745, NZ"
"Canterbury, NZ","Mount Somers, NZ","7746, NZ"
"Canterbury, NZ","Hinds, NZ","7747, NZ"
"Canterbury, NZ","Mayfield, NZ","7748, NZ"
"Canterbury, NZ","Staveley, NZ","7771, NZ"
"Canterbury, NZ","Mitcham, NZ","7772, NZ"
"Canterbury, NZ","Hinds, NZ","7773, NZ"
"Canterbury, NZ","Flemington, NZ","7774, NZ"
"Canterbury, NZ","Lismore, NZ","7775, NZ"
"Canterbury, NZ","Lyndhurst, NZ","7776, NZ"
"Canterbury, NZ","Seafield, NZ","7777, NZ"
"Canterbury, NZ","Mayfield, NZ","7778, NZ"
"Canterbury, NZ","Dorie, NZ","7781, NZ"
"Canterbury, NZ","Highbank, NZ","7782, NZ"
"Canterbury, NZ","Te Pirita, NZ","7783, NZ"
"Canterbury, NZ","Somerton, NZ","7784, NZ"
"Canterbury, NZ","Lake Coleridge, NZ","7791, NZ"
"Canterbury, NZ","Twizel, NZ","7901, NZ"
"Canterbury, NZ","Pleasant Point, NZ","7903, NZ"
"Canterbury, NZ","Seaview, NZ","7910, NZ"
"Canterbury, NZ","Pareora, NZ","7912, NZ"
"Canterbury, NZ","Temuka, NZ","7920, NZ"
"Canterbury, NZ","Waimate, NZ","7924, NZ"
"Canterbury, NZ","Fairlie, NZ","7925, NZ"
"Canterbury, NZ","Geraldine, NZ","7930, NZ"
"Canterbury, NZ","Timaru, NZ","7940, NZ"
"Canterbury, NZ","Puhuka, NZ","7941, NZ"
"Canterbury, NZ","Parkside, NZ","7942, NZ"
"Canterbury, NZ","Kensington, NZ","7943, NZ"
"Canterbury, NZ","Twizel, NZ","7944, NZ"
"Canterbury, NZ","Lake Tekapo, NZ","7945, NZ"
"Canterbury, NZ","Glentanner, NZ","7946, NZ"
"Canterbury, NZ","Pleasant Point, NZ","7947, NZ"
"Canterbury, NZ","Temuka, NZ","7948, NZ"
"Canterbury, NZ","Fairlie, NZ","7949, NZ"
"Canterbury, NZ","Geraldine, NZ","7956, NZ"
"Canterbury, NZ","Cave, NZ","7957, NZ"
"Canterbury, NZ","Winchester, NZ","7958, NZ"
"Canterbury, NZ","Waimate, NZ","7960, NZ"
"Canterbury, NZ","Esk Valley, NZ","7971, NZ"
