state,city,zip
"Адыгея Республика, RU","Хатукай, RU","385321, RU"
"Адыгея Республика, RU","Еленовское, RU","385322, RU"
"Адыгея Республика, RU","Саратовский, RU","385323, RU"
"Адыгея Республика, RU","Большесидоровское, RU","385324, RU"
"Адыгея Республика, RU","Штурбино, RU","385325, RU"
"Адыгея Республика, RU","Уляп, RU","385326, RU"
"Адыгея Республика, RU","Бжедугхабль, RU","385327, RU"
"Адыгея Республика, RU","Джамбичи, RU","385329, RU"
"Адыгея Республика, RU","Преображенское, RU","385330, RU"
"Адыгея Республика, RU","Белое, RU","385331, RU"
"Адыгея Республика, RU","Новосевастопольское, RU","385332, RU"
"Адыгея Республика, RU","Садовое, RU","385333, RU"
"Адыгея Республика, RU","Верхненазаровское, RU","385334, RU"
"Адыгея Республика, RU","Адамий, RU","385336, RU"
"Адыгея Республика, RU","Кошехабль, RU","385400, RU"
"Адыгея Республика, RU","Егерухай, RU","385421, RU"
"Адыгея Республика, RU","Плодопитомник, RU","385422, RU"
"Адыгея Республика, RU","Хачемзий, RU","385423, RU"
"Адыгея Республика, RU","Дружба, RU","385424, RU"
"Адыгея Республика, RU","Игнатьевский, RU","385430, RU"
"Адыгея Республика, RU","Блечепсин, RU","385431, RU"
"Адыгея Республика, RU","Майский, RU","385433, RU"
"Адыгея Республика, RU","Натырбово, RU","385434, RU"
"Адыгея Республика, RU","Казенно-Кужорский, RU","385435, RU"
"Адыгея Республика, RU","Вольное, RU","385436, RU"
"Адыгея Республика, RU","Шелковников, RU","385437, RU"
"Адыгея Республика, RU","Ходзь, RU","385438, RU"
"Адыгея Республика, RU","Хакуринохабль, RU","385440, RU"
"Адыгея Республика, RU","Хапачев, RU","385443, RU"
"Адыгея Республика, RU","Пшизов, RU","385444, RU"
"Адыгея Республика, RU","Зарево, RU","385445, RU"
"Адыгея Республика, RU","Чернышев, RU","385446, RU"
"Адыгея Республика, RU","Дукмасов, RU","385447, RU"
"Адыгея Республика, RU","Мамацев, RU","385448, RU"
"Адыгея Республика, RU","Тихонов, RU","385449, RU"
"Адыгея Республика, RU","Михайлов, RU","385450, RU"
"Адыгея Республика, RU","Семено-Макаренский, RU","385451, RU"
"Адыгея Республика, RU","Свободный Труд, RU","385452, RU"
"Адыгея Республика, RU","Кабехабль, RU","385453, RU"
"Адыгея Республика, RU","Джерокай, RU","385461, RU"
"Адыгея Республика, RU","Хатажукай, RU","385462, RU"
"Адыгея Республика, RU","Гиагинская, RU","385600, RU"
"Адыгея Республика, RU","Гиагинская 1, RU","385601, RU"
"Адыгея Республика, RU","Гончарка, RU","385631, RU"
"Адыгея Республика, RU","Келермесская, RU","385632, RU"
"Адыгея Республика, RU","Нижний Айрюм, RU","385633, RU"
"Адыгея Республика, RU","Прогресс, RU","385634, RU"
"Адыгея Республика, RU","Дондуковская, RU","385635, RU"
"Адыгея Республика, RU","Смольчев-Малиновский, RU","385636, RU"
"Адыгея Республика, RU","Сергиевское, RU","385637, RU"
"Адыгея Республика, RU","Тамбовский, RU","385638, RU"
"Адыгея Республика, RU","Уфпс Республики Адыгея, RU","385700, RU"
"Адыгея Республика, RU","Тульский, RU","385730, RU"
"Адыгея Республика, RU","Краснооктябрьский, RU","385740, RU"
"Адыгея Республика, RU","Краснооктябрьский 1, RU","385741, RU"
"Адыгея Республика, RU","Победа, RU","385745, RU"
"Адыгея Республика, RU","Шунтук, RU","385746, RU"
"Адыгея Республика, RU","Каменномостский, RU","385750, RU"
"Адыгея Республика, RU","Каменномостский 1, RU","385751, RU"
"Адыгея Республика, RU","Каменномостский 2, RU","385752, RU"
"Адыгея Республика, RU","Первомайский, RU","385760, RU"
"Адыгея Республика, RU","Красная Улька, RU","385762, RU"
"Адыгея Республика, RU","Кужорская, RU","385765, RU"
"Адыгея Республика, RU","Трехречный, RU","385766, RU"
"Адыгея Республика, RU","Северо-Восточные Сады, RU","385768, RU"
"Адыгея Республика, RU","Совхозный, RU","385773, RU"
"Адыгея Республика, RU","Абадзехская, RU","385774, RU"
"Адыгея Республика, RU","Севастопольская, RU","385775, RU"
"Адыгея Республика, RU","Новосвободная, RU","385776, RU"
"Адыгея Республика, RU","Цветочный, RU","385778, RU"
"Адыгея Республика, RU","Табачный, RU","385781, RU"
"Адыгея Республика, RU","Курджипская, RU","385782, RU"
"Адыгея Республика, RU","Дагестанская, RU","385783, RU"
"Адыгея Республика, RU","Безводная, RU","385784, RU"
"Адыгея Республика, RU","Веселый, RU","385791, RU"
"Адыгея Республика, RU","Даховская, RU","385792, RU"
"Адыгея Республика, RU","Усть-Сахрай, RU","385793, RU"
"Адыгея Республика, RU","Новопрохладное, RU","385794, RU"
"Адыгея Республика, RU","Хамышки, RU","385796, RU"
"Адыгея Республика, RU","Гузерипль, RU","385797, RU"
"Адыгея Республика, RU","Грозный, RU","385798, RU"
"Адыгея Республика, RU","Майкоп Почтамт Уч. Тары, RU","385899, RU"
"Алтай Республика, RU","Горно-Алтайск, RU","649000, RU"
"Алтай Республика, RU","Горно-Алтайск 2, RU","649002, RU"
"Алтай Республика, RU","Горно-Алтайск 6, RU","649006, RU"
"Алтай Республика, RU","Горно-Алтайск 7, RU","649007, RU"
"Алтай Республика, RU","Майма, RU","649100, RU"
"Алтай Республика, RU","Усть-Муны, RU","649104, RU"
"Алтай Республика, RU","Кызыл-Озек, RU","649105, RU"
"Алтай Республика, RU","Карасук, RU","649106, RU"
"Алтай Республика, RU","Бирюля, RU","649107, RU"
"Алтай Республика, RU","Александровка, RU","649108, RU"
"Алтай Республика, RU","Урлу-Аспак, RU","649109, RU"
"Алтай Республика, RU","Верх-Карагуж, RU","649112, RU"
"Алтай Республика, RU","Манжерок, RU","649113, RU"
"Алтай Республика, RU","Соузга, RU","649115, RU"
"Алтай Республика, RU","Турочак, RU","649140, RU"
"Алтай Республика, RU","Каяшкан, RU","649143, RU"
"Алтай Республика, RU","Удаловка, RU","649144, RU"
"Алтай Республика, RU","Тондошка, RU","649150, RU"
"Алтай Республика, RU","Верх-Бийск, RU","649151, RU"
"Алтай Республика, RU","Кебезень, RU","649152, RU"
"Алтай Республика, RU","Усть-Пыжа, RU","649153, RU"
"Алтай Республика, RU","Иогач, RU","649154, RU"
"Алтай Республика, RU","Бийка, RU","649156, RU"
"Алтай Республика, RU","Курмач-Байгол, RU","649161, RU"
"Алтай Республика, RU","Суранаш, RU","649162, RU"
"Алтай Республика, RU","Майский, RU","649163, RU"
"Алтай Республика, RU","Яйлю, RU","649164, RU"
"Алтай Республика, RU","Чуйка, RU","649165, RU"
"Алтай Республика, RU","Талон, RU","649166, RU"
"Алтай Республика, RU","Дмитриевка, RU","649171, RU"
"Алтай Республика, RU","Озеро-Куреево, RU","649172, RU"
"Алтай Республика, RU","Чоя, RU","649180, RU"
"Алтай Республика, RU","Ускуч, RU","649183, RU"
"Алтай Республика, RU","Каракокша, RU","649184, RU"
"Алтай Республика, RU","Ынырга, RU","649185, RU"
"Алтай Республика, RU","Уймень, RU","649187, RU"
"Алтай Республика, RU","Сейка, RU","649189, RU"
"Алтай Республика, RU","Паспаул, RU","649190, RU"
"Алтай Республика, RU","Киска, RU","649192, RU"
"Алтай Республика, RU","Туньжа, RU","649193, RU"
"Алтай Республика, RU","Улус-Черга, RU","649211, RU"
"Алтай Республика, RU","Ильинка, RU","649212, RU"
"Алтай Республика, RU","Камлак, RU","649218, RU"
"Алтай Республика, RU","Черга, RU","649219, RU"
"Алтай Республика, RU","Шебалино, RU","649220, RU"
"Алтай Республика, RU","Барагаш, RU","649223, RU"
"Алтай Республика, RU","Беш-Озек, RU","649224, RU"
"Алтай Республика, RU","Дъектиек, RU","649225, RU"
"Алтай Республика, RU","Малая Черга, RU","649226, RU"
"Алтай Республика, RU","Верх-Апшуяхта, RU","649227, RU"
"Алтай Республика, RU","Мыюта, RU","649228, RU"
"Алтай Республика, RU","Анос, RU","649230, RU"
"Алтай Республика, RU","Чепош, RU","649231, RU"
"Алтай Республика, RU","Узнезя, RU","649232, RU"
"Алтай Республика, RU","Бешпельтир, RU","649233, RU"
"Алтай Республика, RU","Элекмонар, RU","649234, RU"
"Алтай Республика, RU","Эдиган, RU","649236, RU"
"Алтай Республика, RU","Ороктой, RU","649237, RU"
"Алтай Республика, RU","Чемал, RU","649240, RU"
"Алтай Республика, RU","Усть-Сема, RU","649245, RU"
"Алтай Республика, RU","Куюс, RU","649247, RU"
"Алтай Республика, RU","Каракол, RU","649431, RU"
"Алтай Республика, RU","Теньга, RU","649432, RU"
"Алтай Республика, RU","Ело, RU","649433, RU"
"Алтай Республика, RU","Кулада, RU","649435, RU"
"Алтай Республика, RU","Онгудай, RU","649440, RU"
"Алтай Республика, RU","Хабаровка, RU","649444, RU"
"Алтай Республика, RU","Купчегень, RU","649445, RU"
"Алтай Республика, RU","Иня, RU","649446, RU"
"Алтай Республика, RU","Туекта, RU","649447, RU"
"Алтай Республика, RU","Шашикман, RU","649449, RU"
"Алтай Республика, RU","Усть-Кан, RU","649450, RU"
"Алтай Республика, RU","Черный Ануй, RU","649453, RU"
"Алтай Республика, RU","Белый Ануй, RU","649454, RU"
"Алтай Республика, RU","Ябоган, RU","649455, RU"
"Алтай Республика, RU","Кырлык, RU","649456, RU"
"Алтай Республика, RU","Мендур-Соккон, RU","649457, RU"
"Алтай Республика, RU","Усть-Кумир, RU","649458, RU"
"Алтай Республика, RU","Коргон, RU","649459, RU"
"Алтай Республика, RU","Яконур, RU","649461, RU"
"Алтай Республика, RU","Усть-Мута, RU","649462, RU"
"Алтай Республика, RU","Козуль, RU","649465, RU"
"Алтай Республика, RU","Тюдрала, RU","649468, RU"
"Алтай Республика, RU","Чендек, RU","649470, RU"
"Алтай Республика, RU","Катанда, RU","649472, RU"
"Алтай Республика, RU","Тюнгур, RU","649473, RU"
"Алтай Республика, RU","Курунда, RU","649474, RU"
"Алтай Республика, RU","Верх-Уймон, RU","649475, RU"
"Алтай Республика, RU","Кайтанак, RU","649476, RU"
"Алтай Республика, RU","Огневка, RU","649477, RU"
"Алтай Республика, RU","Амур, RU","649481, RU"
"Алтай Республика, RU","Абай, RU","649482, RU"
"Алтай Республика, RU","Талда, RU","649483, RU"
"Алтай Республика, RU","Усть-Кокса, RU","649490, RU"
"Алтай Республика, RU","Горбуново, RU","649494, RU"
"Алтай Республика, RU","Мульта, RU","649495, RU"
"Алтай Республика, RU","Сугаш, RU","649496, RU"
"Алтай Республика, RU","Карагай, RU","649497, RU"
"Алтай Республика, RU","Уфпс Республики Алтай, RU","649700, RU"
"Алтай Республика, RU","Чибиля, RU","649740, RU"
"Алтай Республика, RU","Балыктуюль, RU","649741, RU"
"Алтай Республика, RU","Балыкча, RU","649742, RU"
"Алтай Республика, RU","Акташ, RU","649743, RU"
"Алтай Республика, RU","Чибит, RU","649744, RU"
"Алтай Республика, RU","Усть-Улаган, RU","649750, RU"
"Алтай Республика, RU","Саратан, RU","649753, RU"
"Алтай Республика, RU","Язула, RU","649754, RU"
"Алтай Республика, RU","Ортолык, RU","649770, RU"
"Алтай Республика, RU","Беляши, RU","649772, RU"
"Алтай Республика, RU","Тебелер, RU","649777, RU"
"Алтай Республика, RU","Мухор-Тархата, RU","649779, RU"
"Алтай Республика, RU","Кош-Агач, RU","649780, RU"
"Алтай Республика, RU","Актал, RU","649785, RU"
"Алтай Республика, RU","Кокоря, RU","649786, RU"
"Алтай Республика, RU","Ташанта, RU","649787, RU"
"Алтай Республика, RU","Бельтир, RU","649789, RU"
"Алтай Республика, RU","Чаган-Узун, RU","649791, RU"
"Алтай Республика, RU","Курай, RU","649792, RU"
"Алтайский Край, RU","Барнаул, RU","656000, RU"
"Алтайский Край, RU","Барнаул 2, RU","656002, RU"
"Алтайский Край, RU","Барнаул 3, RU","656003, RU"
"Алтайский Край, RU","Барнаул 4, RU","656004, RU"
"Алтайский Край, RU","Барнаул 6, RU","656006, RU"
"Алтайский Край, RU","Барнаул 8, RU","656008, RU"
"Алтайский Край, RU","Барнаул 10, RU","656010, RU"
"Алтайский Край, RU","Барнаул 11, RU","656011, RU"
"Алтайский Край, RU","Барнаул 12, RU","656012, RU"
"Алтайский Край, RU","Барнаул 15, RU","656015, RU"
"Алтайский Край, RU","Барнаул 16, RU","656016, RU"
"Алтайский Край, RU","Барнаул 18, RU","656018, RU"
"Алтайский Край, RU","Барнаул 19, RU","656019, RU"
"Алтайский Край, RU","Барнаул 21, RU","656021, RU"
"Алтайский Край, RU","Барнаул 23, RU","656023, RU"
"Алтайский Край, RU","Барнаул 24, RU","656024, RU"
"Алтайский Край, RU","Барнаул 25, RU","656025, RU"
"Алтайский Край, RU","Барнаул 31, RU","656031, RU"
"Алтайский Край, RU","Барнаул 33, RU","656033, RU"
"Алтайский Край, RU","Барнаул 35, RU","656035, RU"
"Алтайский Край, RU","Барнаул 36, RU","656036, RU"
"Алтайский Край, RU","Барнаул 37, RU","656037, RU"
"Алтайский Край, RU","Барнаул 38, RU","656038, RU"
"Алтайский Край, RU","Барнаул 39, RU","656039, RU"
"Алтайский Край, RU","Барнаул 40, RU","656040, RU"
"Алтайский Край, RU","Барнаул 43, RU","656043, RU"
"Алтайский Край, RU","Барнаул 44, RU","656044, RU"
"Алтайский Край, RU","Барнаул 45, RU","656045, RU"
"Алтайский Край, RU","Барнаул 47, RU","656047, RU"
"Алтайский Край, RU","Барнаул 48, RU","656048, RU"
"Алтайский Край, RU","Барнаул 49, RU","656049, RU"
"Алтайский Край, RU","Барнаул 50, RU","656050, RU"
"Алтайский Край, RU","Барнаул 52, RU","656052, RU"
"Алтайский Край, RU","Барнаул 53, RU","656053, RU"
"Алтайский Край, RU","Барнаул 54, RU","656054, RU"
"Алтайский Край, RU","Барнаул 55, RU","656055, RU"
"Алтайский Край, RU","Барнаул 56, RU","656056, RU"
"Алтайский Край, RU","Барнаул 57, RU","656057, RU"
"Алтайский Край, RU","Барнаул 58, RU","656058, RU"
"Алтайский Край, RU","Барнаул 59, RU","656059, RU"
"Алтайский Край, RU","Барнаул 60, RU","656060, RU"
"Алтайский Край, RU","Барнаул 62, RU","656062, RU"
"Алтайский Край, RU","Барнаул 63, RU","656063, RU"
"Алтайский Край, RU","Барнаул 64, RU","656064, RU"
"Алтайский Край, RU","Барнаул 65, RU","656065, RU"
"Алтайский Край, RU","Барнаул 66, RU","656066, RU"
"Алтайский Край, RU","Барнаул 67, RU","656067, RU"
"Алтайский Край, RU","Уфпс Алтайского Края, RU","656700, RU"
"Алтайский Край, RU","Бельмесево, RU","656901, RU"
"Алтайский Край, RU","Власиха, RU","656902, RU"
"Алтайский Край, RU","Гоньба, RU","656903, RU"
"Алтайский Край, RU","Лебяжье, RU","656904, RU"
"Алтайский Край, RU","Куета, RU","656905, RU"
"Алтайский Край, RU","Южный, RU","656906, RU"
"Алтайский Край, RU","Центральный, RU","656907, RU"
"Алтайский Край, RU","Затон, RU","656909, RU"
"Алтайский Край, RU","Научный Городок, RU","656910, RU"
"Алтайский Край, RU","Новосиликатный, RU","656922, RU"
"Алтайский Край, RU","Барнаул Мсц, RU","656960, RU"
"Алтайский Край, RU","Барнаул Мсц-1, RU","656961, RU"
"Алтайский Край, RU","Ларичиха, RU","658000, RU"
"Алтайский Край, RU","Новоперуново, RU","658001, RU"
"Алтайский Край, RU","Курочкино, RU","658002, RU"
"Алтайский Край, RU","Новоеловка, RU","658003, RU"
"Алтайский Край, RU","Казанцево, RU","658004, RU"
"Алтайский Край, RU","Староперуново, RU","658005, RU"
"Алтайский Край, RU","Наумово, RU","658006, RU"
"Алтайский Край, RU","Среднесибирский, RU","658007, RU"
"Алтайский Край, RU","Анисимово, RU","658010, RU"
"Алтайский Край, RU","Лушниково, RU","658011, RU"
"Алтайский Край, RU","Загайново, RU","658012, RU"
"Алтайский Край, RU","Новотроицк, RU","658013, RU"
"Алтайский Край, RU","Шадринцево, RU","658014, RU"
"Алтайский Край, RU","Озерки-Село, RU","658015, RU"
"Алтайский Край, RU","Озерки-Станция, RU","658016, RU"
"Алтайский Край, RU","Луговое, RU","658020, RU"
"Алтайский Край, RU","Выползово, RU","658021, RU"
"Алтайский Край, RU","Кашкарагаиха, RU","658022, RU"
"Алтайский Край, RU","Зайцево, RU","658023, RU"
"Алтайский Край, RU","Шишкино, RU","658024, RU"
"Алтайский Край, RU","Шипицино, RU","658025, RU"
"Алтайский Край, RU","Язово, RU","658026, RU"
"Алтайский Край, RU","Речкуново, RU","658027, RU"
"Алтайский Край, RU","Тальменка, RU","658030, RU"
"Алтайский Край, RU","Тальменка 1, RU","658031, RU"
"Алтайский Край, RU","Тальменка 2, RU","658032, RU"
"Алтайский Край, RU","Тальменка 3, RU","658033, RU"
"Алтайский Край, RU","Белоярск, RU","658041, RU"
"Алтайский Край, RU","Зудилово, RU","658042, RU"
"Алтайский Край, RU","Боровиха, RU","658044, RU"
"Алтайский Край, RU","Казачий, RU","658045, RU"
"Алтайский Край, RU","Санниково, RU","658046, RU"
"Алтайский Край, RU","Бобровка, RU","658047, RU"
"Алтайский Край, RU","Рассказиха, RU","658048, RU"
"Алтайский Край, RU","Баюновские Ключи, RU","658049, RU"
"Алтайский Край, RU","Первомайское, RU","658051, RU"
"Алтайский Край, RU","Новокраюшкино, RU","658053, RU"
"Алтайский Край, RU","Акулово, RU","658054, RU"
"Алтайский Край, RU","Журавлиха, RU","658055, RU"
"Алтайский Край, RU","Сорочий Лог, RU","658057, RU"
"Алтайский Край, RU","Фирсово, RU","658059, RU"
"Алтайский Край, RU","Березовка, RU","658060, RU"
"Алтайский Край, RU","Березовка 1, RU","658061, RU"
"Алтайский Край, RU","Нижняя Петровка, RU","658064, RU"
"Алтайский Край, RU","Повалиха, RU","658065, RU"
"Алтайский Край, RU","Лесной, RU","658067, RU"
"Алтайский Край, RU","Рогуличный, RU","658068, RU"
"Алтайский Край, RU","Логовское, RU","658070, RU"
"Алтайский Край, RU","Жилино, RU","658071, RU"
"Алтайский Край, RU","Новокопылово, RU","658072, RU"
"Алтайский Край, RU","Северный, RU","658074, RU"
"Алтайский Край, RU","Сибирский, RU","658075, RU"
"Алтайский Край, RU","Сибирский 1, RU","658076, RU"
"Алтайский Край, RU","Новоалтайск, RU","658080, RU"
"Алтайский Край, RU","Новоалтайск 1, RU","658081, RU"
"Алтайский Край, RU","Новоалтайск 2, RU","658082, RU"
"Алтайский Край, RU","Новоалтайск 3, RU","658083, RU"
"Алтайский Край, RU","Новоалтайск 4, RU","658084, RU"
"Алтайский Край, RU","Новоалтайск 7, RU","658087, RU"
"Алтайский Край, RU","Новоалтайск 9, RU","658089, RU"
"Алтайский Край, RU","Новоалтайск 10, RU","658090, RU"
"Алтайский Край, RU","Новоалтайск 11, RU","658091, RU"
"Алтайский Край, RU","Новоалтайск 15, RU","658095, RU"
"Алтайский Край, RU","Большепанюшево, RU","658101, RU"
"Алтайский Край, RU","Безголосово, RU","658102, RU"
"Алтайский Край, RU","Александровский, RU","658103, RU"
"Алтайский Край, RU","Уржум, RU","658104, RU"
"Алтайский Край, RU","Осколково, RU","658105, RU"
"Алтайский Край, RU","Приятельский, RU","658106, RU"
"Алтайский Край, RU","Вавилон, RU","658107, RU"
"Алтайский Край, RU","Новоколпаково, RU","658108, RU"
"Алтайский Край, RU","Алейский, RU","658109, RU"
"Алтайский Край, RU","Заветы Ильича, RU","658110, RU"
"Алтайский Край, RU","Дружба, RU","658111, RU"
"Алтайский Край, RU","Моховское, RU","658112, RU"
"Алтайский Край, RU","Кировское, RU","658113, RU"
"Алтайский Край, RU","Боровское, RU","658114, RU"
"Алтайский Край, RU","Савинка, RU","658117, RU"
"Алтайский Край, RU","Красный Яр, RU","658118, RU"
"Алтайский Край, RU","Толстая Дуброва, RU","658119, RU"
"Алтайский Край, RU","Урюпино, RU","658120, RU"
"Алтайский Край, RU","Кашино, RU","658121, RU"
"Алтайский Край, RU","Кабаково, RU","658122, RU"
"Алтайский Край, RU","Малиновка, RU","658123, RU"
"Алтайский Край, RU","Плотава, RU","658126, RU"
"Алтайский Край, RU","Бориха, RU","658127, RU"
"Алтайский Край, RU","Ветелки, RU","658128, RU"
"Алтайский Край, RU","Совхозный, RU","658129, RU"
"Алтайский Край, RU","Алейск, RU","658130, RU"
"Алтайский Край, RU","Алейск 1, RU","658131, RU"
"Алтайский Край, RU","Алейск 3, RU","658133, RU"
"Алтайский Край, RU","Алейск 5, RU","658135, RU"
"Алтайский Край, RU","Алейск 6, RU","658136, RU"
"Алтайский Край, RU","Алейск 7, RU","658137, RU"
"Алтайский Край, RU","Алейск 8, RU","658138, RU"
"Алтайский Край, RU","Усть-Калманка, RU","658150, RU"
"Алтайский Край, RU","Новобураново, RU","658152, RU"
"Алтайский Край, RU","Бураново, RU","658153, RU"
"Алтайский Край, RU","Пономарево, RU","658154, RU"
"Алтайский Край, RU","Чарышское, RU","658155, RU"
"Алтайский Край, RU","Приозерный, RU","658156, RU"
"Алтайский Край, RU","Ельцовка, RU","658157, RU"
"Алтайский Край, RU","Усть-Камышенка, RU","658158, RU"
"Алтайский Край, RU","Новокалманка, RU","658160, RU"
"Алтайский Край, RU","Новотроенка, RU","658161, RU"
"Алтайский Край, RU","Огни, RU","658162, RU"
"Алтайский Край, RU","Михайловка, RU","658163, RU"
"Алтайский Край, RU","Верх-Слюдянка, RU","658164, RU"
"Алтайский Край, RU","Кабаново, RU","658165, RU"
"Алтайский Край, RU","Чарышское, RU","658170, RU"
"Алтайский Край, RU","Маральи Рожки, RU","658172, RU"
"Алтайский Край, RU","Маяк, RU","658173, RU"
"Алтайский Край, RU","Алексеевка, RU","658174, RU"
"Алтайский Край, RU","Щебнюха, RU","658175, RU"
"Алтайский Край, RU","Маралиха, RU","658178, RU"
"Алтайский Край, RU","Тулата, RU","658180, RU"
"Алтайский Край, RU","Усть-Тулатинка, RU","658181, RU"
"Алтайский Край, RU","Красный Партизан, RU","658183, RU"
"Алтайский Край, RU","Березовка, RU","658184, RU"
"Алтайский Край, RU","Сентелек, RU","658185, RU"
"Алтайский Край, RU","Сваловка, RU","658186, RU"
"Алтайский Край, RU","Малый Бащелак, RU","658187, RU"
"Алтайский Край, RU","Большой Бащелак, RU","658188, RU"
"Алтайский Край, RU","Рубцовск, RU","658200, RU"
"Алтайский Край, RU","Рубцовск 1, RU","658201, RU"
"Алтайский Край, RU","Рубцовск 4, RU","658204, RU"
"Алтайский Край, RU","Рубцовск 6, RU","658206, RU"
"Алтайский Край, RU","Рубцовск 7, RU","658207, RU"
"Алтайский Край, RU","Рубцовск 8, RU","658208, RU"
"Алтайский Край, RU","Рубцовск 9, RU","658209, RU"
"Алтайский Край, RU","Рубцовск 10, RU","658210, RU"
"Алтайский Край, RU","Рубцовск 12, RU","658212, RU"
"Алтайский Край, RU","Рубцовск 13, RU","658213, RU"
"Алтайский Край, RU","Рубцовск 14, RU","658214, RU"
"Алтайский Край, RU","Рубцовск 18, RU","658218, RU"
"Алтайский Край, RU","Рубцовск 19, RU","658219, RU"
"Алтайский Край, RU","Рубцовск 20, RU","658220, RU"
"Алтайский Край, RU","Рубцовск 22, RU","658222, RU"
"Алтайский Край, RU","Рубцовск 23, RU","658223, RU"
"Алтайский Край, RU","Рубцовск 24, RU","658224, RU"
"Алтайский Край, RU","Рубцовск 25, RU","658225, RU"
"Алтайский Край, RU","Рубцовск 27, RU","658227, RU"
"Алтайский Край, RU","Приозерный, RU","658236, RU"
"Алтайский Край, RU","Самарка, RU","658237, RU"
"Алтайский Край, RU","Ракиты, RU","658238, RU"
"Алтайский Край, RU","Саратовка, RU","658239, RU"
"Алтайский Край, RU","Безрукавка, RU","658240, RU"
"Алтайский Край, RU","Новороссийский, RU","658242, RU"
"Алтайский Край, RU","Бобково, RU","658243, RU"
"Алтайский Край, RU","Тишинка, RU","658244, RU"
"Алтайский Край, RU","Мамонтово, RU","658245, RU"
"Алтайский Край, RU","Новоалександровка, RU","658246, RU"
"Алтайский Край, RU","Веселоярск, RU","658248, RU"
"Алтайский Край, RU","Пушкино, RU","658250, RU"
"Алтайский Край, RU","Новосклюиха, RU","658252, RU"
"Алтайский Край, RU","Дальний, RU","658253, RU"
"Алтайский Край, RU","Новониколаевка, RU","658254, RU"
"Алтайский Край, RU","Половинкино, RU","658255, RU"
"Алтайский Край, RU","Зеленая Дубрава, RU","658256, RU"
"Алтайский Край, RU","Куйбышево, RU","658257, RU"
"Алтайский Край, RU","Большая Шелковка, RU","658258, RU"
