state,city,zip
"Soroca, MD","Bulbocii Noi, MD","MD-3014, MD"
"Soroca, MD","Bulboci, MD","MD-3014, MD"
"Soroca, MD","Floriceni, MD","MD-3015, MD"
"Soroca, MD","Cainarii Vechi, MD","MD-3015, MD"
"Soroca, MD","Cosauti, MD","MD-3016, MD"
"Soroca, MD","Curesnita, MD","MD-3017, MD"
"Soroca, MD","Darcauti, MD","MD-3018, MD"
"Soroca, MD","Malcauti, MD","MD-3018, MD"
"Soroca, MD","Darcautii Noi, MD","MD-3018, MD"
"Soroca, MD","Dubna, MD","MD-3019, MD"
"Soroca, MD","Dumbraveni, MD","MD-3020, MD"
"Soroca, MD","Egoreni, MD","MD-3021, MD"
"Soroca, MD","Grigorauca, MD","MD-3022, MD"
"Soroca, MD","Holosnita, MD","MD-3023, MD"
"Soroca, MD","Hristici, MD","MD-3024, MD"
"Soroca, MD","Iarova, MD","MD-3025, MD"
"Soroca, MD","Iorjnita, MD","MD-3026, MD"
"Soroca, MD","Oclanda, MD","MD-3027, MD"
"Soroca, MD","Ocolina, MD","MD-3028, MD"
"Soroca, MD","Parcani, MD","MD-3029, MD"
"Soroca, MD","Pirlita, MD","MD-3030, MD"
"Soroca, MD","Vantina, MD","MD-3030, MD"
"Soroca, MD","Vantina Mica, MD","MD-3030, MD"
"Soroca, MD","Racovat, MD","MD-3031, MD"
"Soroca, MD","Redi-Ceresnovat, MD","MD-3032, MD"
"Soroca, MD","Lugovoe, MD","MD-3033, MD"
"Soroca, MD","Regina Maria, MD","MD-3033, MD"
"Soroca, MD","Rublenita Noua, MD","MD-3034, MD"
"Soroca, MD","Rublenita, MD","MD-3034, MD"
"Soroca, MD","Inundeni, MD","MD-3035, MD"
"Soroca, MD","Ruslanovca, MD","MD-3035, MD"
"Soroca, MD","Schineni, MD","MD-3036, MD"
"Soroca, MD","Schinenii Noi, MD","MD-3036, MD"
"Soroca, MD","Slobozia-Cremene, MD","MD-3037, MD"
"Soroca, MD","Slobozia-Varancau, MD","MD-3038, MD"
"Soroca, MD","Valea, MD","MD-3039, MD"
"Soroca, MD","Livezi, MD","MD-3039, MD"
"Soroca, MD","Sobari, MD","MD-3039, MD"
"Soroca, MD","Solonet, MD","MD-3040, MD"
"Soroca, MD","Stoicani, MD","MD-3041, MD"
"Soroca, MD","Septelici, MD","MD-3042, MD"
"Soroca, MD","Curesnita Noua, MD","MD-3043, MD"
"Soroca, MD","Solcani, MD","MD-3043, MD"
"Soroca, MD","Trifauti, MD","MD-3044, MD"
"Soroca, MD","Tepilova, MD","MD-3045, MD"
"Soroca, MD","Vasilcau, MD","MD-3046, MD"
"Soroca, MD","Vadeni, MD","MD-3047, MD"
"Soroca, MD","Varancau, MD","MD-3048, MD"
"Soroca, MD","Voloave, MD","MD-3049, MD"
"Soroca, MD","Alexandru Cel Bun, MD","MD-3050, MD"
"Soroca, MD","Volovita, MD","MD-3050, MD"
"Soroca, MD","Zastinca, MD","MD-3051, MD"
"Soroca, MD","Cremenciug, MD","MD-3052, MD"
"Balti, MD","Balti, MD","MD-3100, MD"
"Mun.Balti, MD","Elizaveta, MD","MD-3151, MD"
"Bender Tr., MD","Bender, MD","MD-3200, MD"
"Bender Tr., MD","Varnita, MD","MD-3251, MD"
"Bender Tr., MD","Proteagailovca, MD","MD-3252, MD"
"Tiraspol Tr., MD","Tiraspol, MD","MD-3300, MD"
"Tiraspol Tr., MD","Tiraspolul Nou, MD","MD-3311, MD"
"Tiraspol Tr., MD","Cremenciug, MD","MD-3351, MD"
"Tiraspol Tr., MD","Dnestrovsc, MD","MD-3352, MD"
"Hincesti, MD","Hincesti, MD","MD-3401, MD"
"Hincesti, MD","Anini, MD","MD-3411, MD"
"Hincesti, MD","Rusca, MD","MD-3411, MD"
"Hincesti, MD","Balceana, MD","MD-3412, MD"
"Hincesti, MD","Bobeica, MD","MD-3413, MD"
"Hincesti, MD","Dahnovici, MD","MD-3413, MD"
"Hincesti, MD","Boghiceni, MD","MD-3414, MD"
"Hincesti, MD","Bozieni, MD","MD-3415, MD"
"Hincesti, MD","Bujor, MD","MD-3416, MD"
"Hincesti, MD","Buteni, MD","MD-3417, MD"
"Hincesti, MD","Calmatui, MD","MD-3418, MD"
"Hincesti, MD","Caracui, MD","MD-3419, MD"
"Hincesti, MD","Carpineni, MD","MD-3420, MD"
"Hincesti, MD","Topor , MD","MD-3420, MD"
"Hincesti, MD","Cioara, MD","MD-3421, MD"
"Hincesti, MD","Cotul Morii, MD","MD-3422, MD"
"Hincesti, MD","Crasnoarmeiscoe, MD","MD-3423, MD"
"Hincesti, MD","Talaiesti, MD","MD-3423, MD"
"Hincesti, MD","Dancu, MD","MD-3424, MD"
"Hincesti, MD","Draguseni, MD","MD-3425, MD"
"Hincesti, MD","Dubovca, MD","MD-3426, MD"
"Hincesti, MD","Firladeni, MD","MD-3427, MD"
"Hincesti, MD","Fundul Galbenei, MD","MD-3428, MD"
"Hincesti, MD","Horjesti, MD","MD-3429, MD"
"Hincesti, MD","Costesti, MD","MD-3430, MD"
"Hincesti, MD","Frasin, MD","MD-3430, MD"
"Hincesti, MD","Ivanovca, MD","MD-3430, MD"
"Hincesti, MD","Lapusna, MD","MD-3431, MD"
"Hincesti, MD","Leuseni, MD","MD-3432, MD"
"Hincesti, MD","Feteasca, MD","MD-3432, MD"
"Hincesti, MD","Loganesti, MD","MD-3434, MD"
"Hincesti, MD","Mereseni, MD","MD-3435, MD"
"Hincesti, MD","Mingir, MD","MD-3436, MD"
"Hincesti, MD","Miresti, MD","MD-3437, MD"
"Hincesti, MD","Chetroseni, MD","MD-3437, MD"
"Hincesti, MD","Negrea, MD","MD-3438, MD"
"Hincesti, MD","Nemteni, MD","MD-3439, MD"
"Hincesti, MD","Obileni, MD","MD-3440, MD"
"Hincesti, MD","Sarateni, MD","MD-3440, MD"
"Hincesti, MD","Strimbeni, MD","MD-3441, MD"
"Hincesti, MD","Onesti, MD","MD-3441, MD"
"Hincesti, MD","Pascani, MD","MD-3442, MD"
"Hincesti, MD","Pereni, MD","MD-3443, MD"
"Hincesti, MD","Pervomaiscoe, MD","MD-3444, MD"
"Hincesti, MD","Marchet, MD","MD-3445, MD"
"Hincesti, MD","Poganesti, MD","MD-3445, MD"
"Hincesti, MD","Valea Florii, MD","MD-3446, MD"
"Hincesti, MD","Coroliovca, MD","MD-3446, MD"
"Hincesti, MD","Sarata Galbena, MD","MD-3446, MD"
"Hincesti, MD","Carpineanca, MD","MD-3446, MD"
"Hincesti, MD","Bratianovca, MD","MD-3446, MD"
"Hincesti, MD","Sarata-Mereseni, MD","MD-3447, MD"
"Hincesti, MD","Secarenii Noi, MD","MD-3448, MD"
"Hincesti, MD","Secareni, MD","MD-3448, MD"
"Hincesti, MD","Cornesti, MD","MD-3448, MD"
"Hincesti, MD","Sofia, MD","MD-3449, MD"
"Hincesti, MD","Stolniceni, MD","MD-3450, MD"
"Hincesti, MD","Sipoteni, MD","MD-3451, MD"
"Hincesti, MD","Voinescu, MD","MD-3452, MD"
"Hincesti, MD","Cococeni, MD","MD-3452, MD"
"Hincesti, MD","Semionovca, MD","MD-3452, MD"
"Orhei, MD","Orhei 2, MD","MD-3502, MD"
"Orhei, MD","Orhei 3, MD","MD-3503, MD"
"Orhei, MD","Mitoc, MD","MD-3503, MD"
"Orhei, MD","Orhei 4, MD","MD-3504, MD"
"Orhei, MD","Orhei 5, MD","MD-3505, MD"
"Orhei, MD","Berezlogi, MD","MD-3511, MD"
"Orhei, MD","Biesti, MD","MD-3512, MD"
"Orhei, MD","Slobozia-Hodorogea, MD","MD-3512, MD"
"Orhei, MD","Cihoreni, MD","MD-3512, MD"
"Orhei, MD","Bolohan, MD","MD-3513, MD"
"Orhei, MD","Braviceni, MD","MD-3514, MD"
"Orhei, MD","Branesti, MD","MD-3515, MD"
"Orhei, MD","Breanova, MD","MD-3516, MD"
"Orhei, MD","Bulaiesti, MD","MD-3517, MD"
"Orhei, MD","Chiperceni, MD","MD-3518, MD"
"Orhei, MD","Ciocilteni, MD","MD-3519, MD"
"Orhei, MD","Fedoreuca, MD","MD-3519, MD"
"Orhei, MD","Clisova Noua, MD","MD-3519, MD"
"Orhei, MD","Cismea, MD","MD-3520, MD"
"Orhei, MD","Clisova, MD","MD-3521, MD"
"Orhei, MD","Ocnita-Razesi, MD","MD-3522, MD"
"Orhei, MD","Cucuruzeni, MD","MD-3522, MD"
"Orhei, MD","Crihana, MD","MD-3523, MD"
"Orhei, MD","Cucuruzenii De Sus, MD","MD-3523, MD"
"Orhei, MD","Curchi, MD","MD-3524, MD"
"Orhei, MD","Mana, MD","MD-3524, MD"
"Orhei, MD","Discova, MD","MD-3525, MD"
"Orhei, MD","Donici, MD","MD-3526, MD"
"Orhei, MD","Camencea, MD","MD-3526, MD"
"Orhei, MD","Furceni, MD","MD-3527, MD"
"Orhei, MD","Noroceni, MD","MD-3528, MD"
"Orhei, MD","Ghetlova, MD","MD-3528, MD"
"Orhei, MD","Hijdieni, MD","MD-3529, MD"
"Orhei, MD","Hulboaca, MD","MD-3530, MD"
"Orhei, MD","Isacova, MD","MD-3531, MD"
"Orhei, MD","Ivancea, MD","MD-3532, MD"
"Orhei, MD","Izvoare, MD","MD-3533, MD"
"Orhei, MD","Jora De Mijloc, MD","MD-3534, MD"
"Orhei, MD","Jora De Jos, MD","MD-3534, MD"
"Orhei, MD","Jora De Sus, MD","MD-3535, MD"
"Orhei, MD","Lopatna, MD","MD-3535, MD"
"Orhei, MD","Tirzieni, MD","MD-3536, MD"
"Orhei, MD","Malaiesti, MD","MD-3536, MD"
"Orhei, MD","Mirzaci, MD","MD-3537, MD"
"Orhei, MD","Mirzesti, MD","MD-3537, MD"
"Orhei, MD","Morozeni, MD","MD-3538, MD"
"Orhei, MD","Neculaieuca, MD","MD-3539, MD"
"Orhei, MD","Pelivan, MD","MD-3540, MD"
"Orhei, MD","Peresecina, MD","MD-3541, MD"
"Orhei, MD","Pohorniceni, MD","MD-3542, MD"
"Orhei, MD","Jeloboc, MD","MD-3542, MD"
"Orhei, MD","Piatra, MD","MD-3542, MD"
"Orhei, MD","Podgoreni, MD","MD-3543, MD"
"Orhei, MD","Pohrebeni, MD","MD-3544, MD"
"Orhei, MD","Sercani, MD","MD-3544, MD"
"Orhei, MD","Seliste, MD","MD-3545, MD"
"Orhei, MD","Lucaseuca, MD","MD-3545, MD"
"Orhei, MD","Sirota, MD","MD-3546, MD"
"Orhei, MD","Budai, MD","MD-3547, MD"
"Orhei, MD","Step-Soci, MD","MD-3547, MD"
"Orhei, MD","Susleni, MD","MD-3548, MD"
"Orhei, MD","Tabara, MD","MD-3549, MD"
"Orhei, MD","Teleseu, MD","MD-3550, MD"
"Orhei, MD","Pocsesti, MD","MD-3550, MD"
"Orhei, MD","Samananca, MD","MD-3550, MD"
"Orhei, MD","Morovaia, MD","MD-3552, MD"
"Orhei, MD","Butuceni, MD","MD-3552, MD"
"Orhei, MD","Trebujeni, MD","MD-3552, MD"
"Orhei, MD","Vatici, MD","MD-3553, MD"
"Orhei, MD","Putintei, MD","MD-3554, MD"
"Orhei, MD","Viprova, MD","MD-3554, MD"
"Orhei, MD","Viscauti, MD","MD-3555, MD"
"Orhei, MD","Vorotet, MD","MD-3556, MD"
"Orhei, MD","Andreevca, MD","MD-3556, MD"
"Orhei, MD","Zorile, MD","MD-3557, MD"
"Orhei, MD","Inculet, MD","MD-3557, MD"
"Orhei, MD","Ocnita-Tarani, MD","MD-3557, MD"
"Ungheni, MD","Ungheni-Gara, MD","MD-3601, MD"
"Ungheni, MD","Ungheni 2, MD","MD-3602, MD"
"Ungheni, MD","Ungheni 3, MD","MD-3603, MD"
"Ungheni, MD","Ungheni 4, MD","MD-3604, MD"
"Ungheni, MD","Novaia Nicolaevca, MD","MD-3606, MD"
"Ungheni, MD","Ungheni 6, MD","MD-3606, MD"
"Ungheni, MD","Elizavetovca, MD","MD-3606, MD"
"Ungheni, MD","Poiana, MD","MD-3608, MD"
"Ungheni, MD","Romanovca, MD","MD-3608, MD"
"Ungheni, MD","Cornesti Oras, MD","MD-3608, MD"
"Ungheni, MD","Agronomova, MD","MD-3611, MD"
"Ungheni, MD","Lidovca, MD","MD-3612, MD"
"Ungheni, MD","Alexeevca, MD","MD-3612, MD"
"Ungheni, MD","Saghieni, MD","MD-3612, MD"
"Ungheni, MD","Boghenii Noi, MD","MD-3613, MD"
"Uhnheni, MD","Izvoreni, MD","MD-3613, MD"
"Ungheni, MD","Mircesti, MD","MD-3613, MD"
"Ungheni, MD","Boghenii Vechi, MD","MD-3614, MD"
"Ungheni, MD","Bumbata, MD","MD-3615, MD"
"Ungheni, MD","Busila, MD","MD-3616, MD"
"Ungheni, MD","Cetireni, MD","MD-3617, MD"
"Ungheni, MD","Chirileni, MD","MD-3618, MD"
"Ungheni, MD","Cioropcani, MD","MD-3619, MD"
"Ungheni, MD","Condratesti, MD","MD-3620, MD"
"Ungheni, MD","Curtoaia, MD","MD-3620, MD"
"Ungheni, MD","Cornesti Sat, MD","MD-3621, MD"
"Ungheni, MD","Cornova, MD","MD-3622, MD"
"Ungheni, MD","Costuleni, MD","MD-3623, MD"
"Ungheni, MD","Tighira, MD","MD-3624, MD"
"Ungheni, MD","Coseni, MD","MD-3624, MD"
"Ungheni, MD","Drujba, MD","MD-3625, MD"
"Ungheni, MD","Grozasca, MD","MD-3626, MD"
"Ungheni, MD","Floritoaia Veche, MD","MD-3626, MD"
"Ungheni, MD","Floritoaia Noua, MD","MD-3626, MD"
"Ungheni, MD","Floresti, MD","MD-3627, MD"
"Ungheni, MD","Buciumeni Loc.C.F., MD","MD-3627, MD"
"Ungheni, MD","Buciumeni, MD","MD-3627, MD"
"Ungheni, MD","Frasinesti, MD","MD-3628, MD"
"Ungheni, MD","Gherman, MD","MD-3629, MD"
"Ungheni, MD","Graseni, MD","MD-3630, MD"
"Ungheni, MD","Hircesti, MD","MD-3631, MD"
"Ungheni, MD","Leordoaia, MD","MD-3631, MD"
"Calarasi, MD","Veverita, MD","MD-3631, MD"
"Ungheni, MD","Macaresti, MD","MD-3632, MD"
"Ungheni, MD","Magurele, MD","MD-3633, MD"
"Ungheni, MD","Vulpesti, MD","MD-3634, MD"
"Ungheni, MD","Manoilesti, MD","MD-3634, MD"
"Ungheni, MD","Medeleni, MD","MD-3635, MD"
"Ungheni, MD","Minzatesti, MD","MD-3636, MD"
"Ungheni, MD","Morenii Noi, MD","MD-3637, MD"
"Ungheni, MD","Sicovat, MD","MD-3637, MD"
"Ungheni, MD","Morenii Vechi, MD","MD-3637, MD"
"Ungheni, MD","Napadeni, MD","MD-3638, MD"
"Ungheni, MD","Zazulenii Vechi, MD","MD-3639, MD"
"Ungheni, MD","Negurenii Vechi, MD","MD-3639, MD"
"Ungheni, MD","Zazulenii Noi, MD","MD-3639, MD"
"Ungheni, MD","Negurenii Noi, MD","MD-3639, MD"
"Ungheni, MD","Petresti Loc.C.F., MD","MD-3640, MD"
"Ungheni, MD","Petresti, MD","MD-3640, MD"
"Ungheni, MD","Hristoforovca, MD","MD-3641, MD"
"Ungheni, MD","Pirlita, MD","MD-3641, MD"
"Ungheni, MD","Radenii Vechi, MD","MD-3642, MD"
"Ungheni, MD","Rezina, MD","MD-3643, MD"
"Ungheni, MD","Sculeni, MD","MD-3644, MD"
"Ungheni, MD","Blindesti, MD","MD-3644, MD"
"Ungheni, MD","Floreni, MD","MD-3644, MD"
"Ungheni, MD","Semeni, MD","MD-3645, MD"
"Ungheni, MD","Sinesti, MD","MD-3646, MD"
"Ungheni, MD","Pojarna, MD","MD-3646, MD"
"Ungheni, MD","Bulhac, MD","MD-3647, MD"
"Ungheni, MD","Stolniceni, MD","MD-3647, MD"
"Ungheni, MD","Tescureni, MD","MD-3648, MD"
"Ungheni, MD","Todiresti, MD","MD-3649, MD"
"Ungheni, MD","Untesti, MD","MD-3650, MD"
"Ungheni, MD","Valea Mare, MD","MD-3651, MD"
"Ungheni, MD","Buzduganii De Jos, MD","MD-3651, MD"
"Ungheni, MD","Buzduganii De Sus, MD","MD-3651, MD"
"Ungheni, MD","Zagarancea, MD","MD-3652, MD"
"Straseni, MD","Straseni 1, MD","MD-3701, MD"
"Straseni, MD","Straseni 2, MD","MD-3702, MD"
"Straseni, MD","Fagureni, MD","MD-3703, MD"
"Straseni, MD","Bucovat, MD","MD-3711, MD"
"Straseni, MD","Capriana, MD","MD-3712, MD"
"Straseni, MD","Chirianca, MD","MD-3713, MD"
"Straseni, MD","Lupa-Recea, MD","MD-3714, MD"
"Straseni, MD","Codreanca, MD","MD-3714, MD"
"Straseni, MD","Cojusna, MD","MD-3715, MD"
"Straseni, MD","Draguseni, MD","MD-3716, MD"
"Straseni, MD","Galesti, MD","MD-3717, MD"
"Straseni, MD","Galestii Noi, MD","MD-3717, MD"
"Straseni, MD","Saca, MD","MD-3718, MD"
"Straseni, MD","Ghelauza, MD","MD-3718, MD"
"Straseni, MD","Gornoe, MD","MD-3719, MD"
"Straseni, MD","Greblesi, MD","MD-3720, MD"
"Straseni, MD","Martinesti, MD","MD-3720, MD"
"Straseni, MD","Lozova, MD","MD-3721, MD"
"Straseni, MD","Stejareni, MD","MD-3721, MD"
"Straseni, MD","Micauti, MD","MD-3722, MD"
"Straseni, MD","Negresti, MD","MD-3723, MD"
"Straseni, MD","Onesti, MD","MD-3724, MD"
"Straseni, MD","Ciobanca, MD","MD-3725, MD"
"Straseni, MD","Panasesti, MD","MD-3725, MD"
"Straseni, MD","Radeni, MD","MD-3726, MD"
"Straseni, MD","Recea, MD","MD-3727, MD"
"Straseni, MD","Romanesti, MD","MD-3728, MD"
"Straseni, MD","Roscani, MD","MD-3729, MD"
"Straseni, MD","Scoreni, MD","MD-3730, MD"
"Straseni, MD","Sireti, MD","MD-3731, MD"
"Straseni, MD","Tataresti, MD","MD-3732, MD"
"Mun.Chisinau, MD","Truseni, MD","MD-3733, MD"
"Straseni, MD","Tiganesti, MD","MD-3734, MD"
"Straseni, MD","Voinova, MD","MD-3735, MD"
"Straseni, MD","Vorniceni, MD","MD-3736, MD"
"Straseni, MD","Vorniceni-1, MD","MD-3737, MD"
"Straseni, MD","Zamciogi, MD","MD-3738, MD"
"Straseni, MD","Zubresti, MD","MD-3739, MD"
"Comrat, MD","Comrat 1, MD","MD-3801, MD"
"Comrat, MD","Comrat 2, MD","MD-3802, MD"
"Comrat, MD","Comrat 5, MD","MD-3805, MD"
"Comrat, MD","Besalma, MD","MD-3811, MD"
"Comrat, MD","Bugeac, MD","MD-3812, MD"
"Comrat, MD","Chirsova, MD","MD-3813, MD"
"Comrat, MD","Chioselia Rusa, MD","MD-3814, MD"
"Comrat, MD","Congaz 1, MD","MD-3815, MD"
"Comrat, MD","Cirlaneni, MD","MD-3815, MD"
"Comrat, MD","Cotovscoe-Cirlaneni, MD","MD-3815, MD"
"Comrat, MD","Congazcic, MD","MD-3816, MD"
"Comrat, MD","Congazcicul De Jos, MD","MD-3816, MD"
"Comrat, MD","Dudulesti, MD","MD-3816, MD"
"Comrat, MD","Congazcicul De Sus, MD","MD-3816, MD"
"Comrat, MD","Avdarma, MD","MD-3817, MD"
"Comrat, MD","Cioc-Maidan, MD","MD-3818, MD"
"Comrat, MD","Congaz, MD","MD-3819, MD"
"Comrat, MD","Dezghingea, MD","MD-3820, MD"
"Comrat, MD","Ferapontievca, MD","MD-3821, MD"
"Comrat, MD","Svetlii, MD","MD-3822, MD"
"Comrat, MD","Alexeevca, MD","MD-3822, MD"
"Cahul, MD","Cahul 1, MD","MD-3901, MD"
"Cahul, MD","Cahul 5, MD","MD-3905, MD"
"Cahul, MD","Cahul 7, MD","MD-3907, MD"
"Cahul, MD","Cahul 9, MD","MD-3909, MD"
"Cahul, MD","Andrusul De Jos, MD","MD-3911, MD"
"Cahul, MD","Andrusul De Sus, MD","MD-3912, MD"
"Cahul, MD","Badicul Moldovenesc, MD","MD-3913, MD"
"Cahul, MD","Gibani, MD","MD-3914, MD"
"Cahul, MD","Baurci-Moldoveni, MD","MD-3914, MD"
"Cahul, MD","Bucuria, MD","MD-3915, MD"
"Cahul, MD","Spicoasa, MD","MD-3916, MD"
"Cahul, MD","Alexandresti, MD","MD-3916, MD"
"Cahul, MD","Burlacu, MD","MD-3916, MD"
"Cahul, MD","Cotihana, MD","MD-3917, MD"
"Cahul, MD","Crihana Veche, MD","MD-3918, MD"
"Cahul, MD","Cucoara, MD","MD-3919, MD"
"Cahul, MD","Chircani, MD","MD-3919, MD"
"Cahul, MD","Huluboaia, MD","MD-3920, MD"
"Cahul, MD","Larga Veche, MD","MD-3921, MD"
"Cahul, MD","Larga Noua, MD","MD-3921, MD"
"Cahul, MD","Lebedenco, MD","MD-3922, MD"
"Cahul, MD","Hutulu, MD","MD-3922, MD"
"Cahul, MD","Lopatica, MD","MD-3923, MD"
"Cahul, MD","Lucesti, MD","MD-3924, MD"
"Cahul, MD","Manta, MD","MD-3925, MD"
"Cahul, MD","Moscovei, MD","MD-3926, MD"
"Cahul, MD","Trifestii Noi, MD","MD-3926, MD"
"Cahul, MD","Pelinei, MD","MD-3927, MD"
"Cahul, MD","Satuc, MD","MD-3927, MD"
"Cahul, MD","Rosu, MD","MD-3928, MD"
"Cahul, MD","Taraclia De Salcie, MD","MD-3929, MD"
"Cahul, MD","Tartaul De Salcie, MD","MD-3930, MD"
"Cahul, MD","Tudoresti, MD","MD-3930, MD"
"Cahul, MD","Tataresti, MD","MD-3931, MD"
"Cahul, MD","Ursoaia, MD","MD-3932, MD"
"Cahul, MD","Tretesti, MD","MD-3933, MD"
"Cahul, MD","Zirnesti, MD","MD-3933, MD"
"Cahul, MD","Paicu, MD","MD-3933, MD"
"Cahul, MD","Frumusica, MD","MD-3934, MD"
"Cahul, MD","Chioselia Mare, MD","MD-3934, MD"
"Cahul, MD","Pascani, MD","MD-3934, MD"
"Grigoriopol Tr., MD","Grigoriopol, MD","MD-4001, MD"
"Grigoriopol Tr., MD","Crasnoe, MD","MD-4001, MD"
"Grigoriopol Tr., MD","Maiac, MD","MD-4006, MD"
"Grigoriopol Tr., MD","Bicioc, MD","MD-4011, MD"
"Grigoriopol Tr., MD","India, MD","MD-4012, MD"
"Grigoriopol Tr., MD","Butor, MD","MD-4012, MD"
"Grigoriopol Tr., MD","Cotovca, MD","MD-4013, MD"
"Grigoriopol Tr., MD","Carmanova, MD","MD-4013, MD"
"Grigoriopol Tr., MD","Cernita, MD","MD-4014, MD"
"Grigoriopol Tr., MD","Pobeda, MD","MD-4015, MD"
"Grigoriopol Tr., MD","Crasnaia Bessarabia, MD","MD-4015, MD"
"Grigoriopol Tr., MD","Colosova, MD","MD-4015, MD"
"Grigoriopol Tr., MD","Crasnaia Gorca, MD","MD-4016, MD"
"Grigoriopol Tr., MD","Crasnogorca, MD","MD-4017, MD"
"Grigoriopol Tr., MD","Delacau, MD","MD-4018, MD"
"Grigoriopol Tr., MD","Mocreachi, MD","MD-4019, MD"
"Grigoriopol Tr., MD","Hirtop, MD","MD-4019, MD"
"Grigoriopol Tr., MD","Marian, MD","MD-4019, MD"
"Grigoriopol Tr., MD","Bruslachi, MD","MD-4019, MD"
"Grigoriopol Tr., MD","Hlinaia, MD","MD-4020, MD"
"Grigoriopol Tr., MD","Malaiesti, MD","MD-4021, MD"
"Grigoriopol Tr., MD","Mocearovca, MD","MD-4022, MD"
"Grigoriopol Tr., MD","Fedoseevca, MD","MD-4022, MD"
"Grigoriopol Tr., MD","Novovladimirovca, MD","MD-4023, MD"
"Grigoriopol Tr., MD","Speia, MD","MD-4024, MD"
"Grigoriopol Tr., MD","Sipca, MD","MD-4025, MD"
"Grigoriopol Tr., MD","Taslic, MD","MD-4026, MD"
"Grigoriopol Tr., MD","Teiu, MD","MD-4027, MD"
"Grigoriopol Tr., MD","Tocmagiu, MD","MD-4027, MD"
"Grigoriopol Tr., MD","Vesioloe, MD","MD-4028, MD"
"Grigoriopol Tr., MD","Vinogradnoe, MD","MD-4029, MD"
"Cimislia, MD","Cimislia, MD","MD-4101, MD"
"Cimislia, MD","Fetita, MD","MD-4111, MD"
"Cimislia, MD","Albina, MD","MD-4111, MD"
"Cimislia, MD","Mereni, MD","MD-4111, MD"
"Cimislia, MD","Bogdanovca Veche, MD","MD-4112, MD"
"Cimislia, MD","Bogdanovca Noua, MD","MD-4112, MD"
"Cimislia, MD","Cenac, MD","MD-4113, MD"
"Cimislia, MD","Ciucur-Mingir, MD","MD-4114, MD"
"Cimislia, MD","Costangalia, MD","MD-4115, MD"
"Cimislia, MD","Ecaterinovca, MD","MD-4116, MD"
"Cimislia, MD","Gradiste, MD","MD-4117, MD"
"Cimislia, MD","Gura Galbenei, MD","MD-4118, MD"
"Cimislia, MD","Prisaca, MD","MD-4119, MD"
"Cimislia, MD","Ialpug, MD","MD-4119, MD"
"Cimislia, MD","Hirtop, MD","MD-4119, MD"
"Cimislia, MD","Marienfeld, MD","MD-4120, MD"
"Cimislia, MD","Ialpujeni, MD","MD-4120, MD"
"Cimislia, MD","Iurievca, MD","MD-4121, MD"
"Cimislia, MD","Ivanovca Noua, MD","MD-4122, MD"
"Cimislia, MD","Maximeni, MD","MD-4123, MD"
"Cimislia, MD","Javgur, MD","MD-4123, MD"
"Cimislia, MD","Artimonovca, MD","MD-4123, MD"
"Cimislia, MD","Lipoveni, MD","MD-4124, MD"
"Cimislia, MD","Schinosica, MD","MD-4124, MD"
"Cimislia, MD","Munteni, MD","MD-4124, MD"
"Cimislia, MD","Mihailovca, MD","MD-4125, MD"
"Cimislia, MD","Porumbrei, MD","MD-4126, MD"
